Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1698178283.1517482,250625,-101,250625,-101,167.49237333588164,zMax,ISO Quad Extension R,single,right,0.0
1,1698178283.164617,250772,-101,250772,-101,167.5994690001002,zMax,ISO Quad Extension R,single,right,0.0128688812255859
2,1698178283.1777458,250932,-101,250932,-101,167.7160357094537,zMax,ISO Quad Extension R,single,right,0.0259976387023925
3,1698178283.190898,251472,-101,251472,-101,168.10944835352183,zMax,ISO Quad Extension R,single,right,0.0391497611999511
4,1698178283.204127,251690,-101,251690,-101,168.26827049501605,zMax,ISO Quad Extension R,single,right,0.0523788928985595
5,1698178283.217588,251454,-101,251454,-101,168.09633459871958,zMax,ISO Quad Extension R,single,right,0.0658397674560546
6,1698178283.23074,251306,-101,251306,-101,167.98851039256758,zMax,ISO Quad Extension R,single,right,0.0789918899536132
7,1698178283.243791,251381,-101,251381,-101,168.04315103757705,zMax,ISO Quad Extension R,single,right,0.0920429229736328
8,1698178283.256625,251187,-101,251187,-101,167.90181390248588,zMax,ISO Quad Extension R,single,right,0.1048767566680908
9,1698178283.270335,250683,-101,250683,-101,167.53462876802232,zMax,ISO Quad Extension R,single,right,0.118586778640747
10,1698178283.283412,250281,-101,250281,-101,167.24175491077162,zMax,ISO Quad Extension R,single,right,0.1316637992858886
11,1698178283.296736,249985,-101,249985,-101,167.0261064984676,zMax,ISO Quad Extension R,single,right,0.1449878215789795
12,1698178283.3096802,249432,-101,249432,-101,166.62322280926452,zMax,ISO Quad Extension R,single,right,0.1579320430755615
13,1698178283.322718,248689,-101,248689,-101,166.0819161527041,zMax,ISO Quad Extension R,single,right,0.1709697246551513
14,1698178283.3360682,247729,-101,247729,-101,165.38251589658302,zMax,ISO Quad Extension R,single,right,0.1843199729919433
15,1698178283.349136,246957,-101,246957,-101,164.8200815239523,zMax,ISO Quad Extension R,single,right,0.1973876953125
16,1698178283.362217,246523,-101,246523,-101,164.50389432483084,zMax,ISO Quad Extension R,single,right,0.2104687690734863
17,1698178283.375474,246822,-101,246822,-101,164.72172836293527,zMax,ISO Quad Extension R,single,right,0.2237257957458496
18,1698178283.388557,246798,-101,246798,-101,164.7042433565322,zMax,ISO Quad Extension R,single,right,0.2368087768554687
19,1698178283.401731,246696,-101,246696,-101,164.62993207931933,zMax,ISO Quad Extension R,single,right,0.2499828338623047
20,1698178283.414773,246342,-101,246342,-101,164.3720282348747,zMax,ISO Quad Extension R,single,right,0.2630248069763183
21,1698178283.428034,245418,-101,245418,-101,163.6988554883581,zMax,ISO Quad Extension R,single,right,0.2762858867645263
22,1698178283.4411762,244006,-101,244006,-101,162.67015427831333,zMax,ISO Quad Extension R,single,right,0.2894279956817627
23,1698178283.454077,242146,-101,242146,-101,161.31506628207873,zMax,ISO Quad Extension R,single,right,0.3023288249969482
24,1698178283.467337,241431,-101,241431,-101,160.79415879965518,zMax,ISO Quad Extension R,single,right,0.3155887126922607
25,1698178283.480425,241172,-101,241172,-101,160.60546643888918,zMax,ISO Quad Extension R,single,right,0.328676700592041
26,1698178283.493751,241548,-101,241548,-101,160.87939820586993,zMax,ISO Quad Extension R,single,right,0.3420028686523437
27,1698178283.506796,241853,-101,241853,-101,161.10160349557506,zMax,ISO Quad Extension R,single,right,0.3550479412078857
28,1698178283.5198,241875,-101,241875,-101,161.1176314181112,zMax,ISO Quad Extension R,single,right,0.3680517673492431
29,1698178283.533228,241258,-101,241258,-101,160.66812104516669,zMax,ISO Quad Extension R,single,right,0.3814797401428222
30,1698178283.5461671,240745,-101,240745,-101,160.29437903330196,zMax,ISO Quad Extension R,single,right,0.3944189548492431
31,1698178283.559467,240220,-101,240220,-101,159.91189451823575,zMax,ISO Quad Extension R,single,right,0.4077188968658447
32,1698178283.572911,240210,-101,240210,-101,159.90460909890115,zMax,ISO Quad Extension R,single,right,0.4211628437042236
33,1698178283.58454,-101,-101,240210,-101,159.90460909890115,zMax,ISO Quad Extension R,single,right,0.4327917098999023
34,1698178283.5978591,244631,-101,244631,-101,163.12549298672553,zMax,ISO Quad Extension R,single,right,0.4461109638214111
35,1698178283.611532,246783,-101,246783,-101,164.69331522753032,zMax,ISO Quad Extension R,single,right,0.4597837924957275
36,1698178283.6244328,248163,-101,248163,-101,165.6987030957044,zMax,ISO Quad Extension R,single,right,0.4726846218109131
37,1698178283.637791,249058,-101,249058,-101,166.35074812615068,zMax,ISO Quad Extension R,single,right,0.4860427379608154
38,1698178283.6507368,249538,-101,249538,-101,166.70044825421118,zMax,ISO Quad Extension R,single,right,0.4989886283874511
39,1698178283.663799,249344,-101,249344,-101,166.55911111912008,zMax,ISO Quad Extension R,single,right,0.5120508670806885
40,1698178283.6770408,248493,-101,248493,-101,165.9391219337461,zMax,ISO Quad Extension R,single,right,0.5252926349639893
41,1698178283.690092,248399,-101,248399,-101,165.87063899200086,zMax,ISO Quad Extension R,single,right,0.5383439064025879
42,1698178283.703274,248664,-101,248664,-101,166.06370260436762,zMax,ISO Quad Extension R,single,right,0.5515258312225342
43,1698178283.716405,249106,-101,249106,-101,166.3857181389567,zMax,ISO Quad Extension R,single,right,0.5646567344665527
44,1698178283.729758,249819,-101,249819,-101,166.9051685375133,zMax,ISO Quad Extension R,single,right,0.578009843826294
45,1698178283.743104,249581,-101,249581,-101,166.73177555734995,zMax,ISO Quad Extension R,single,right,0.5913558006286621
46,1698178283.756267,248731,-101,248731,-101,166.11251491390942,zMax,ISO Quad Extension R,single,right,0.6045188903808594
47,1698178283.769141,247804,-101,247804,-101,165.4371565415925,zMax,ISO Quad Extension R,single,right,0.6173927783966064
48,1698178283.782279,246716,-101,246716,-101,164.64450291798855,zMax,ISO Quad Extension R,single,right,0.630530834197998
49,1698178283.795383,246064,-101,246064,-101,164.16949357737298,zMax,ISO Quad Extension R,single,right,0.6436347961425781
50,1698178283.808672,246200,-101,246200,-101,164.26857528032346,zMax,ISO Quad Extension R,single,right,0.656923770904541
51,1698178283.821864,247129,-101,247129,-101,164.9453907365073,zMax,ISO Quad Extension R,single,right,0.6701157093048096
52,1698178283.8350542,246799,-101,246799,-101,164.7049718984657,zMax,ISO Quad Extension R,single,right,0.6833059787750244
53,1698178283.8482502,246022,-101,246022,-101,164.1388948161677,zMax,ISO Quad Extension R,single,right,0.6965019702911377
54,1698178283.861233,245036,-101,245036,-101,163.42055246977662,zMax,ISO Quad Extension R,single,right,0.7094848155975342
55,1698178283.874366,244242,-101,244242,-101,162.84209017460978,zMax,ISO Quad Extension R,single,right,0.7226178646087646
56,1698178283.88748,243198,-101,243198,-101,162.0814923960781,zMax,ISO Quad Extension R,single,right,0.735731840133667
57,1698178283.900639,243346,-101,243346,-101,162.1893166022301,zMax,ISO Quad Extension R,single,right,0.7488908767700195
58,1698178283.9139671,243818,-101,243818,-101,162.53318839482296,zMax,ISO Quad Extension R,single,right,0.7622189521789551
59,1698178283.9271328,243866,-101,243866,-101,162.56815840762903,zMax,ISO Quad Extension R,single,right,0.7753846645355225
60,1698178283.940353,243405,-101,243405,-101,162.2323005763042,zMax,ISO Quad Extension R,single,right,0.788604736328125
61,1698178283.952157,-101,-101,243405,-101,162.2323005763042,zMax,ISO Quad Extension R,single,right,0.8004088401794434
62,1698178283.9653828,240318,-101,240318,-101,159.98329162771478,zMax,ISO Quad Extension R,single,right,0.8136346340179443
63,1698178283.978434,239274,-101,239274,-101,159.22269384918306,zMax,ISO Quad Extension R,single,right,0.826685905456543
64,1698178283.991714,239096,-101,239096,-101,159.0930133850273,zMax,ISO Quad Extension R,single,right,0.8399658203125
65,1698178284.0046751,239727,-101,239727,-101,159.55272334504025,zMax,ISO Quad Extension R,single,right,0.8529269695281982
66,1698178284.017952,241088,-101,241088,-101,160.5442689164786,zMax,ISO Quad Extension R,single,right,0.866203784942627
67,1698178284.03083,242179,-101,242179,-101,161.3391081658829,zMax,ISO Quad Extension R,single,right,0.8790819644927979
68,1698178284.044008,241889,-101,241889,-101,161.12783100517964,zMax,ISO Quad Extension R,single,right,0.8922598361968994
69,1698178284.057482,241186,-101,241186,-101,160.6156660259576,zMax,ISO Quad Extension R,single,right,0.9057338237762452
70,1698178284.0705862,240547,-101,240547,-101,160.15012773047698,zMax,ISO Quad Extension R,single,right,0.9188380241394044
71,1698178284.0838022,239773,-101,239773,-101,159.58623627397938,zMax,ISO Quad Extension R,single,right,0.932054042816162
72,1698178284.097153,239565,-101,239565,-101,159.4346995518198,zMax,ISO Quad Extension R,single,right,0.9454047679901124
73,1698178284.1102378,241236,-101,241236,-101,160.6520931226306,zMax,ISO Quad Extension R,single,right,0.9584896564483644
74,1698178284.123486,241988,-101,241988,-101,161.19995665659212,zMax,ISO Quad Extension R,single,right,0.9717378616333008
75,1698178284.136786,241788,-101,241788,-101,161.0542482699002,zMax,ISO Quad Extension R,single,right,0.9850378036499025
76,1698178284.14976,241354,-101,241354,-101,160.7380610707788,zMax,ISO Quad Extension R,single,right,0.998011827468872
77,1698178284.163073,240978,-101,240978,-101,160.46412930379805,zMax,ISO Quad Extension R,single,right,1.0113248825073242
78,1698178284.1763148,240443,-101,240443,-101,160.07435936939723,zMax,ISO Quad Extension R,single,right,1.024566650390625
79,1698178284.189169,239846,-101,239846,-101,159.6394198351219,zMax,ISO Quad Extension R,single,right,1.0374207496643066
80,1698178284.202175,240035,-101,240035,-101,159.77711426054574,zMax,ISO Quad Extension R,single,right,1.050426721572876
81,1698178284.2153192,240733,-101,240733,-101,160.28563653010048,zMax,ISO Quad Extension R,single,right,1.0635709762573242
82,1698178284.228676,241425,-101,241425,-101,160.78978754805442,zMax,ISO Quad Extension R,single,right,1.076927900314331
83,1698178284.241527,241793,-101,241793,-101,161.05789097956753,zMax,ISO Quad Extension R,single,right,1.0897789001464844
84,1698178284.254686,241101,-101,241101,-101,160.55373996161356,zMax,ISO Quad Extension R,single,right,1.1029376983642578
85,1698178284.26784,240208,-101,240208,-101,159.90315201503424,zMax,ISO Quad Extension R,single,right,1.1160917282104492
86,1698178284.281058,239399,-101,239399,-101,159.3137615908655,zMax,ISO Quad Extension R,single,right,1.129309892654419
87,1698178284.294517,238846,-101,238846,-101,158.91087790166242,zMax,ISO Quad Extension R,single,right,1.1427688598632812
88,1698178284.3075469,238562,-101,238562,-101,158.70397199255993,zMax,ISO Quad Extension R,single,right,1.1557986736297607
89,1698178284.321386,-4134463,-101,238562,-101,158.70397199255993,zMax,ISO Quad Extension R,single,right,1.16963791847229
