Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
169,1702049272.1210382,-875984,-1103289,-875984,-1103289,120.21497600705015,576.3409806613049,134.1486717067063,643.1426397433237,zMax,CMJ,double,both,2.401530265808105
170,1702049272.135466,-876080,-1102610,-876080,-1102610,120.22683607065386,576.3978408039851,134.0630099570745,642.7319556636209,zMax,CMJ,double,both,2.4159581661224365
171,1702049272.1493828,-876312,-1101782,-876312,-1101782,120.25549789102948,576.5352528154625,133.95855056282545,642.2311509243074,zMax,CMJ,double,both,2.429874897003174
172,1702049272.163695,-877684,-1101258,-877684,-1101258,120.42499796669917,577.3478790212681,133.8924434099432,641.9142165240655,zMax,CMJ,double,both,2.4441871643066406
173,1702049272.177943,-878368,-1101434,-878368,-1101434,120.5095009198756,577.7530075378651,133.91464733915558,642.0206677730018,zMax,CMJ,double,both,2.45843505859375
174,1702049272.192099,-878782,-1101522,-878782,-1101522,120.5606474441666,577.9982169031739,133.92574930376176,642.0738933974699,zMax,CMJ,double,both,2.4725911617279053
175,1702049272.206448,-879057,-1101836,-879057,-1101836,120.59462158469805,578.1610975202267,133.96536313201565,642.2638121029584,zMax,CMJ,double,both,2.4869401454925537
176,1702049272.220552,-879083,-1101860,-879083,-1101860,120.59783368525738,578.1764971422026,133.96839094054457,642.2783281823587,zMax,CMJ,double,both,2.5010440349578857
177,1702049272.2349482,-879732,-1101624,-879732,-1101624,120.67801265691163,578.5608953984474,133.93861749000982,642.1355867349215,zMax,CMJ,double,both,2.5154402256011963
178,1702049272.249112,-880770,-1101164,-880770,-1101164,120.80624959462672,579.1756956911779,133.8805844932048,641.8573618797474,zMax,CMJ,double,both,2.529604196548462
179,1702049272.263283,-883351,-1100299,-883351,-1100299,121.12511234630564,580.7044043188633,133.77145722747358,641.3341781846916,zMax,CMJ,double,both,2.543775081634521
