Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1695759001.8465998,171625,-101,171625,-101,110.84642650491313,zMax,ISO Quad Extension R,single,right,0.0
1,1695759001.8598871,171703,-101,171703,-101,110.90340764086469,zMax,ISO Quad Extension R,single,right,0.0132873058319091
2,1695759001.8732958,172244,-101,172244,-101,111.29862295560564,zMax,ISO Quad Extension R,single,right,0.026695966720581
3,1695759001.8863392,172342,-101,172342,-101,111.3702146392371,zMax,ISO Quad Extension R,single,right,0.0397393703460693
4,1695759001.8994,172198,-101,172198,-101,111.2650186959419,zMax,ISO Quad Extension R,single,right,0.052800178527832
5,1695759001.91267,171059,-101,171059,-101,110.43294800557229,zMax,ISO Quad Extension R,single,right,0.0660700798034668
6,1695759001.926002,170885,-101,170885,-101,110.30583624075727,zMax,ISO Quad Extension R,single,right,0.079402208328247
7,1695759001.9393878,170617,-101,170617,-101,110.11005490184677,zMax,ISO Quad Extension R,single,right,0.0927879810333252
8,1695759001.952714,170146,-101,170146,-101,109.7659765039854,zMax,ISO Quad Extension R,single,right,0.1061141490936279
9,1695759001.965845,169872,-101,169872,-101,109.56581200077092,zMax,ISO Quad Extension R,single,right,0.1192452907562255
10,1695759001.97889,170085,-101,170085,-101,109.72141433356175,zMax,ISO Quad Extension R,single,right,0.1322901248931884
11,1695759001.991831,170255,-101,170255,-101,109.8456039888408,zMax,ISO Quad Extension R,single,right,0.1452312469482422
12,1695759002.004927,170295,-101,170295,-101,109.87482508420057,zMax,ISO Quad Extension R,single,right,0.1583271026611328
13,1695759002.018083,170265,-101,170265,-101,109.85290926268074,zMax,ISO Quad Extension R,single,right,0.1714832782745361
14,1695759002.031272,170028,-101,170028,-101,109.67977427267408,zMax,ISO Quad Extension R,single,right,0.1846721172332763
15,1695759002.04444,169679,-101,169679,-101,109.42482021566002,zMax,ISO Quad Extension R,single,right,0.1978402137756347
16,1695759002.057489,169031,-101,169031,-101,108.95143847083165,zMax,ISO Quad Extension R,single,right,0.2108891010284423
17,1695759002.070791,167945,-101,167945,-101,108.15808573181374,zMax,ISO Quad Extension R,single,right,0.2241911888122558
18,1695759002.083871,166064,-101,166064,-101,106.78396372252028,zMax,ISO Quad Extension R,single,right,0.2372710704803466
19,1695759002.097117,164457,-101,164457,-101,105.61000621644128,zMax,ISO Quad Extension R,single,right,0.2505171298980713
20,1695759002.110215,163709,-101,163709,-101,105.06357173321346,zMax,ISO Quad Extension R,single,right,0.2636151313781738
21,1695759002.123264,163197,-101,163197,-101,104.68954171260836,zMax,ISO Quad Extension R,single,right,0.2766642570495605
22,1695759002.136607,163154,-101,163154,-101,104.65812903509658,zMax,ISO Quad Extension R,single,right,0.2900071144104004
23,1695759002.149657,163278,-101,163278,-101,104.74871443071189,zMax,ISO Quad Extension R,single,right,0.3030571937561035
24,1695759002.163203,163137,-101,163137,-101,104.64571006956868,zMax,ISO Quad Extension R,single,right,0.3166031837463379
25,1695759002.1759691,162754,-101,162754,-101,104.36591808149882,zMax,ISO Quad Extension R,single,right,0.329369306564331
26,1695759002.189156,162224,-101,162224,-101,103.9787385679818,zMax,ISO Quad Extension R,single,right,0.3425562381744385
27,1695759002.202271,161612,-101,161612,-101,103.5316558089772,zMax,ISO Quad Extension R,single,right,0.3556711673736572
28,1695759002.215617,161106,-101,161106,-101,103.16200895267606,zMax,ISO Quad Extension R,single,right,0.3690171241760254
29,1695759002.228498,160667,-101,160667,-101,102.8413074311025,zMax,ISO Quad Extension R,single,right,0.3818981647491455
30,1695759002.2417831,160733,-101,160733,-101,102.88952223844612,zMax,ISO Quad Extension R,single,right,0.3951833248138428
31,1695759002.255134,161420,-101,161420,-101,103.39139455125029,zMax,ISO Quad Extension R,single,right,0.4085340499877929
32,1695759002.268542,162200,-101,162200,-101,103.96120591076593,zMax,ISO Quad Extension R,single,right,0.4219422340393066
33,1695759002.281416,162124,-101,162124,-101,103.90568582958234,zMax,ISO Quad Extension R,single,right,0.4348161220550537
