,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1693338915.504791,133048,-101,133048,-101,69.77559083006564,Isaiah Wright,ISO Quad Extension R,single,right,0.0
1,1693338915.517997,134297,-101,134297,-101,70.56168935967095,Isaiah Wright,ISO Quad Extension R,single,right,0.013206005096435547
2,1693338915.531151,133422,-101,133422,-101,70.01097982131655,Isaiah Wright,ISO Quad Extension R,single,right,0.026360034942626953
3,1693338915.544099,132564,-101,132564,-101,69.47096978256445,Isaiah Wright,ISO Quad Extension R,single,right,0.03930807113647461
4,1693338915.55742,131684,-101,131684,-101,68.91711333256231,Isaiah Wright,ISO Quad Extension R,single,right,0.05262899398803711
5,1693338915.570697,131422,-101,131422,-101,68.75221516222076,Isaiah Wright,ISO Quad Extension R,single,right,0.06590604782104492
6,1693338915.582517,-101,-101,131422,-101,68.75221516222076,Isaiah Wright,ISO Quad Extension R,single,right,0.07772588729858398
7,1693338915.5957289,130698,-101,130698,-101,68.29654235562809,Isaiah Wright,ISO Quad Extension R,single,right,0.09093785285949707
8,1693338915.609022,130072,-101,130072,-101,67.90254901733111,Isaiah Wright,ISO Quad Extension R,single,right,0.10423088073730469
9,1693338915.622258,129817,-101,129817,-101,67.7420565232964,Isaiah Wright,ISO Quad Extension R,single,right,0.11746692657470703
10,1693338915.635317,129727,-101,129727,-101,67.68541211363708,Isaiah Wright,ISO Quad Extension R,single,right,0.13052606582641602
11,1693338915.6483881,130044,-101,130044,-101,67.88492631210377,Isaiah Wright,ISO Quad Extension R,single,right,0.14359712600708008
12,1693338915.661634,130352,-101,130352,-101,68.07877606960452,Isaiah Wright,ISO Quad Extension R,single,right,0.15684294700622559
13,1693338915.674805,129413,-101,129413,-101,67.48778606215905,Isaiah Wright,ISO Quad Extension R,single,right,0.1700139045715332
14,1693338915.687995,128608,-101,128608,-101,66.981133286873,Isaiah Wright,ISO Quad Extension R,single,right,0.18320393562316895
15,1693338915.7010791,128166,-101,128166,-101,66.70294629721282,Isaiah Wright,ISO Quad Extension R,single,right,0.1962881088256836
16,1693338915.714041,128008,-101,128008,-101,66.60350388914426,Isaiah Wright,ISO Quad Extension R,single,right,0.20924997329711914
17,1693338915.727316,127986,-101,127986,-101,66.5896574778942,Isaiah Wright,ISO Quad Extension R,single,right,0.22252488136291504
18,1693338915.740762,127941,-101,127941,-101,66.56133527306456,Isaiah Wright,ISO Quad Extension R,single,right,0.23597097396850586
19,1693338915.7540102,127148,-101,127148,-101,66.06223508573308,Isaiah Wright,ISO Quad Extension R,single,right,0.24921917915344238
20,1693338915.767005,126523,-101,126523,-101,65.66887112976563,Isaiah Wright,ISO Quad Extension R,single,right,0.26221394538879395
21,1693338915.780206,126427,-101,126427,-101,65.60845042612904,Isaiah Wright,ISO Quad Extension R,single,right,0.27541494369506836
22,1693338915.7931032,126352,-101,126352,-101,65.56124675141295,Isaiah Wright,ISO Quad Extension R,single,right,0.2883121967315674
23,1693338915.806077,125846,-101,125846,-101,65.24277929266172,Isaiah Wright,ISO Quad Extension R,single,right,0.301285982131958
24,1693338915.819356,124918,-101,124918,-101,64.65871249084128,Isaiah Wright,ISO Quad Extension R,single,right,0.31456494331359863
25,1693338915.832387,123097,-101,123097,-101,63.51260726873457,Isaiah Wright,ISO Quad Extension R,single,right,0.32759594917297363
26,1693338915.845758,123110,-101,123110,-101,63.52078923901869,Isaiah Wright,ISO Quad Extension R,single,right,0.34096693992614746
27,1693338915.858786,123389,-101,123389,-101,63.696386908962545,Isaiah Wright,ISO Quad Extension R,single,right,0.35399508476257324
28,1693338915.871864,123434,-101,123434,-101,63.72470911379221,Isaiah Wright,ISO Quad Extension R,single,right,0.36707305908203125
29,1693338915.884947,122720,-101,122720,-101,63.27533013049501,Isaiah Wright,ISO Quad Extension R,single,right,0.3801560401916504
30,1693338915.8983731,-4179214,-101,122720,-101,63.27533013049501,Isaiah Wright,ISO Quad Extension R,single,right,0.3935821056365967
31,1693338915.9115021,-4194305,-101,122720,-101,63.27533013049501,Isaiah Wright,ISO Quad Extension R,single,right,0.4067111015319824
32,1693338915.924478,119856,-101,119856,-101,61.47277913866984,Isaiah Wright,ISO Quad Extension R,single,right,0.41968703269958496
33,1693338915.937633,120644,-101,120644,-101,61.96873241435358,Isaiah Wright,ISO Quad Extension R,single,right,0.4328420162200928
34,1693338915.9509661,121359,-101,121359,-101,62.41874077998033,Isaiah Wright,ISO Quad Extension R,single,right,0.44617509841918945
35,1693338915.9641442,121714,-101,121714,-101,62.64217150696983,Isaiah Wright,ISO Quad Extension R,single,right,0.4593532085418701
36,1693338915.9773052,120425,-101,120425,-101,61.830897684182595,Isaiah Wright,ISO Quad Extension R,single,right,0.47251415252685547
37,1693338915.9906461,119830,-101,119830,-101,61.4564151981016,Isaiah Wright,ISO Quad Extension R,single,right,0.4858551025390625
38,1693338916.004024,119183,-101,119183,-101,61.049204830884115,Isaiah Wright,ISO Quad Extension R,single,right,0.4992330074310303
39,1693338916.017083,118792,-101,118792,-101,60.80311634003089,Isaiah Wright,ISO Quad Extension R,single,right,0.5122919082641602
40,1693338916.030414,118338,-101,118338,-101,60.51737676241615,Isaiah Wright,ISO Quad Extension R,single,right,0.525623083114624
41,1693338916.043482,117622,-101,117622,-101,60.066739014459856,Isaiah Wright,ISO Quad Extension R,single,right,0.5386910438537598
42,1693338916.0566459,116689,-101,116689,-101,59.479525300991675,Isaiah Wright,ISO Quad Extension R,single,right,0.5518548488616943
43,1693338916.069889,115954,-101,115954,-101,59.01692928877397,Isaiah Wright,ISO Quad Extension R,single,right,0.5650980472564697
44,1693338916.082876,115021,-101,115021,-101,58.42971557530579,Isaiah Wright,ISO Quad Extension R,single,right,0.5780849456787109
45,1693338916.096077,114015,-101,114015,-101,57.79655695178061,Isaiah Wright,ISO Quad Extension R,single,right,0.5912859439849854
46,1693338916.1092842,113072,-101,113072,-101,57.20304941501695,Isaiah Wright,ISO Quad Extension R,single,right,0.6044931411743164
47,1693338916.122472,112100,-101,112100,-101,56.5912897906964,Isaiah Wright,ISO Quad Extension R,single,right,0.6176810264587402
48,1693338916.135675,111458,-101,111458,-101,56.18722633512665,Isaiah Wright,ISO Quad Extension R,single,right,0.6308839321136475
49,1693338916.148748,111222,-101,111222,-101,56.038692105353356,Isaiah Wright,ISO Quad Extension R,single,right,0.6439568996429443
50,1693338916.162028,111080,-101,111080,-101,55.94931981455755,Isaiah Wright,ISO Quad Extension R,single,right,0.6572370529174805
51,1693338916.1750221,110739,-101,110739,-101,55.73470044018172,Isaiah Wright,ISO Quad Extension R,single,right,0.6702311038970947
52,1693338916.18836,110271,-101,110271,-101,55.44014950995331,Isaiah Wright,ISO Quad Extension R,single,right,0.6835689544677734
53,1693338916.20126,109938,-101,109938,-101,55.23056519421386,Isaiah Wright,ISO Quad Extension R,single,right,0.6964690685272217
54,1693338916.214554,110167,-101,110167,-101,55.374693747680325,Isaiah Wright,ISO Quad Extension R,single,right,0.7097630500793457
55,1693338916.227581,109912,-101,109912,-101,55.21420125364561,Isaiah Wright,ISO Quad Extension R,single,right,0.722790002822876
56,1693338916.24091,109531,-101,109531,-101,54.974406586087866,Isaiah Wright,ISO Quad Extension R,single,right,0.7361190319061279
57,1693338916.254171,109471,-101,109471,-101,54.93664364631499,Isaiah Wright,ISO Quad Extension R,single,right,0.7493798732757568
58,1693338916.267339,109170,-101,109170,-101,54.74719956512108,Isaiah Wright,ISO Quad Extension R,single,right,0.7625479698181152
59,1693338916.280413,109110,-101,109110,-101,54.709436625348204,Isaiah Wright,ISO Quad Extension R,single,right,0.7756218910217285
60,1693338916.293578,109339,-101,109339,-101,54.85356517881467,Isaiah Wright,ISO Quad Extension R,single,right,0.7887868881225586
61,1693338916.306561,109586,-101,109586,-101,55.009022614213,Isaiah Wright,ISO Quad Extension R,single,right,0.8017699718475342
62,1693338916.319925,109663,-101,109663,-101,55.05748505358819,Isaiah Wright,ISO Quad Extension R,single,right,0.8151340484619141
63,1693338916.333005,109840,-101,109840,-101,55.168885725918166,Isaiah Wright,ISO Quad Extension R,single,right,0.8282139301300049
64,1693338916.346224,109728,-101,109728,-101,55.0983949050088,Isaiah Wright,ISO Quad Extension R,single,right,0.841433048248291
65,1693338916.357951,-101,-101,109728,-101,55.0983949050088,Isaiah Wright,ISO Quad Extension R,single,right,0.8531599044799805
66,1693338916.371157,109025,-101,109025,-101,54.65593912733664,Isaiah Wright,ISO Quad Extension R,single,right,0.866365909576416
67,1693338916.384185,108738,-101,108738,-101,54.47530639875639,Isaiah Wright,ISO Quad Extension R,single,right,0.8793940544128418
68,1693338916.397425,108618,-101,108618,-101,54.399780519210644,Isaiah Wright,ISO Quad Extension R,single,right,0.8926339149475098
69,1693338916.410601,109037,-101,109037,-101,54.663491715291215,Isaiah Wright,ISO Quad Extension R,single,right,0.9058098793029785
70,1693338916.423881,109811,-101,109811,-101,55.15063363836128,Isaiah Wright,ISO Quad Extension R,single,right,0.9190900325775146
71,1693338916.436875,109961,-101,109961,-101,55.245040987793466,Isaiah Wright,ISO Quad Extension R,single,right,0.9320840835571289
72,1693338916.450112,108838,-101,108838,-101,54.53824463171117,Isaiah Wright,ISO Quad Extension R,single,right,0.9453210830688477
73,1693338916.463518,108268,-101,108268,-101,54.179496703868885,Isaiah Wright,ISO Quad Extension R,single,right,0.9587268829345703
74,1693338916.476562,107947,-101,107947,-101,53.977464976084,Isaiah Wright,ISO Quad Extension R,single,right,0.9717710018157959
75,1693338916.489673,107625,-101,107625,-101,53.77480386596958,Isaiah Wright,ISO Quad Extension R,single,right,0.9848818778991699
76,1693338916.503231,107835,-101,107835,-101,53.906974155174645,Isaiah Wright,ISO Quad Extension R,single,right,0.9984400272369385
77,1693338916.5161622,108393,-101,108393,-101,54.25816949506236,Isaiah Wright,ISO Quad Extension R,single,right,1.01137113571167
78,1693338916.529374,109025,-101,109025,-101,54.65593912733664,Isaiah Wright,ISO Quad Extension R,single,right,1.024582862854004
79,1693338916.542486,108505,-101,108505,-101,54.32866031597173,Isaiah Wright,ISO Quad Extension R,single,right,1.0376949310302734
80,1693338916.555698,107994,-101,107994,-101,54.007045945572756,Isaiah Wright,ISO Quad Extension R,single,right,1.0509068965911865
81,1693338916.568795,107887,-101,107887,-101,53.93970203631114,Isaiah Wright,ISO Quad Extension R,single,right,1.0640039443969727
82,1693338916.5819662,108039,-101,108039,-101,54.03536815040241,Isaiah Wright,ISO Quad Extension R,single,right,1.0771751403808594
83,1693338916.595115,108300,-101,108300,-101,54.199636938414415,Isaiah Wright,ISO Quad Extension R,single,right,1.0903239250183105
84,1693338916.608497,108302,-101,108302,-101,54.200895703073506,Isaiah Wright,ISO Quad Extension R,single,right,1.103705883026123
85,1693338916.621709,108086,-101,108086,-101,54.06494911989117,Isaiah Wright,ISO Quad Extension R,single,right,1.1169180870056152
86,1693338916.634837,107902,-101,107902,-101,53.94914277125435,Isaiah Wright,ISO Quad Extension R,single,right,1.1300458908081055
87,1693338916.647428,107825,-101,107825,-101,53.900680331879165,Isaiah Wright,ISO Quad Extension R,single,right,1.142637014389038
88,1693338916.6611269,109044,-101,109044,-101,54.667897391598046,Isaiah Wright,ISO Quad Extension R,single,right,1.1563358306884766
89,1693338916.672839,-101,-101,109044,-101,54.667897391598046,Isaiah Wright,ISO Quad Extension R,single,right,1.1680479049682617
90,1693338916.686236,111099,-101,111099,-101,55.961278078818964,Isaiah Wright,ISO Quad Extension R,single,right,1.1814448833465576
91,1693338916.699348,110994,-101,110994,-101,55.89519293421643,Isaiah Wright,ISO Quad Extension R,single,right,1.1945569515228271
92,1693338916.712634,110506,-101,110506,-101,55.588054357397056,Isaiah Wright,ISO Quad Extension R,single,right,1.2078430652618408
93,1693338916.725457,110095,-101,110095,-101,55.32937821995288,Isaiah Wright,ISO Quad Extension R,single,right,1.2206659317016602
94,1693338916.738972,109728,-101,109728,-101,55.0983949050088,Isaiah Wright,ISO Quad Extension R,single,right,1.2341809272766113
95,1693338916.752,109623,-101,109623,-101,55.03230976040627,Isaiah Wright,ISO Quad Extension R,single,right,1.247209072113037
96,1693338916.765142,110171,-101,110171,-101,55.377211276998516,Isaiah Wright,ISO Quad Extension R,single,right,1.2603509426116943
97,1693338916.778353,110546,-101,110546,-101,55.61322965057898,Isaiah Wright,ISO Quad Extension R,single,right,1.273561954498291
98,1693338916.791559,110863,-101,110863,-101,55.81274384904566,Isaiah Wright,ISO Quad Extension R,single,right,1.2867679595947266
99,1693338916.804814,111406,-101,111406,-101,56.154498453990165,Isaiah Wright,ISO Quad Extension R,single,right,1.300023078918457
100,1693338916.818066,111494,-101,111494,-101,56.20988409899037,Isaiah Wright,ISO Quad Extension R,single,right,1.31327486038208
101,1693338916.830956,111326,-101,111326,-101,56.10414786762633,Isaiah Wright,ISO Quad Extension R,single,right,1.326164960861206
102,1693338916.843968,110669,-101,110669,-101,55.690643677113364,Isaiah Wright,ISO Quad Extension R,single,right,1.339176893234253
103,1693338916.857352,110552,-101,110552,-101,55.61700594455626,Isaiah Wright,ISO Quad Extension R,single,right,1.3525609970092773
104,1693338916.8701591,110668,-101,110668,-101,55.690014294783815,Isaiah Wright,ISO Quad Extension R,single,right,1.365368127822876
105,1693338916.883216,110814,-101,110814,-101,55.78190411489781,Isaiah Wright,ISO Quad Extension R,single,right,1.378424882888794
106,1693338916.89632,110775,-101,110775,-101,55.757358204045445,Isaiah Wright,ISO Quad Extension R,single,right,1.3915290832519531
107,1693338916.909536,110793,-101,110793,-101,55.768687085977305,Isaiah Wright,ISO Quad Extension R,single,right,1.4047448635101318
108,1693338916.922934,111327,-101,111327,-101,56.10477724995588,Isaiah Wright,ISO Quad Extension R,single,right,1.4181430339813232
109,1693338916.935849,111358,-101,111358,-101,56.12428810217186,Isaiah Wright,ISO Quad Extension R,single,right,1.4310579299926758
