,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1694549547.1164951,97799,-101,97799,-101,56.21624345687968,Isaiah Wright,ISO Quad Extension R,single,right,0.0
1,1694549547.1295402,97436,-101,97436,-101,55.95380461524457,Isaiah Wright,ISO Quad Extension R,single,right,0.013045072555541992
2,1694549547.1426182,97074,-101,97074,-101,55.692088745624986,Isaiah Wright,ISO Quad Extension R,single,right,0.026123046875
3,1694549547.156118,97103,-101,97103,-101,55.71305493407518,Isaiah Wright,ISO Quad Extension R,single,right,0.03962278366088867
4,1694549547.168979,97474,-101,97474,-101,55.981277551834474,Isaiah Wright,ISO Quad Extension R,single,right,0.05248379707336426
5,1694549547.181769,97907,-101,97907,-101,56.29432443455624,Isaiah Wright,ISO Quad Extension R,single,right,0.06527376174926758
6,1694549547.196817,98326,-101,98326,-101,56.59724970906068,Isaiah Wright,ISO Quad Extension R,single,right,0.0803217887878418
7,1694549547.208075,98827,-101,98827,-101,56.959458688838055,Isaiah Wright,ISO Quad Extension R,single,right,0.09157991409301758
8,1694549547.221023,99182,-101,99182,-101,57.21611375434898,Isaiah Wright,ISO Quad Extension R,single,right,0.10452795028686523
9,1694549547.234001,99197,-101,99197,-101,57.22695833458183,Isaiah Wright,ISO Quad Extension R,single,right,0.11750578880310059
10,1694549547.247185,99130,-101,99130,-101,57.17851920954174,Isaiah Wright,ISO Quad Extension R,single,right,0.1306898593902588
11,1694549547.2606862,98750,-101,98750,-101,56.903789843642734,Isaiah Wright,ISO Quad Extension R,single,right,0.14419102668762207
12,1694549547.273448,98018,-101,98018,-101,56.37457432827937,Isaiah Wright,ISO Quad Extension R,single,right,0.1569528579711914
13,1694549547.286656,97584,-101,97584,-101,56.06080447354208,Isaiah Wright,ISO Quad Extension R,single,right,0.17016077041625977
14,1694549547.299469,97521,-101,97521,-101,56.01525723656409,Isaiah Wright,ISO Quad Extension R,single,right,0.18297386169433594
15,1694549547.3125708,97815,-101,97815,-101,56.22781100912806,Isaiah Wright,ISO Quad Extension R,single,right,0.1960756778717041
16,1694549547.3255382,98372,-101,98372,-101,56.63050642177477,Isaiah Wright,ISO Quad Extension R,single,right,0.20904302597045898
17,1694549547.338648,98634,-101,98634,-101,56.81992508984198,Isaiah Wright,ISO Quad Extension R,single,right,0.2221529483795166
18,1694549547.351795,98852,-101,98852,-101,56.97753298922615,Isaiah Wright,ISO Quad Extension R,single,right,0.23529982566833496
19,1694549547.365011,98843,-101,98843,-101,56.971026241086435,Isaiah Wright,ISO Quad Extension R,single,right,0.24851584434509277
20,1694549547.37804,98809,-101,98809,-101,56.94644519255863,Isaiah Wright,ISO Quad Extension R,single,right,0.26154494285583496
21,1694549547.3911371,98284,-101,98284,-101,56.56688488440868,Isaiah Wright,ISO Quad Extension R,single,right,0.2746419906616211
22,1694549547.4042099,97598,-101,97598,-101,56.07092608175942,Isaiah Wright,ISO Quad Extension R,single,right,0.28771471977233887
23,1694549547.417311,97352,-101,97352,-101,55.89307496594058,Isaiah Wright,ISO Quad Extension R,single,right,0.3008158206939697
24,1694549547.430422,97236,-101,97236,-101,55.80921021213983,Isaiah Wright,ISO Quad Extension R,single,right,0.31392693519592285
25,1694549547.443478,96841,-101,96841,-101,55.52363626600797,Isaiah Wright,ISO Quad Extension R,single,right,0.3269829750061035
26,1694549547.459106,97123,-101,97123,-101,55.72751437438565,Isaiah Wright,ISO Quad Extension R,single,right,0.34261083602905273
27,1694549547.470314,97711,-101,97711,-101,56.15262191951359,Isaiah Wright,ISO Quad Extension R,single,right,0.3538188934326172
28,1694549547.482777,97725,-101,97725,-101,56.16274352773093,Isaiah Wright,ISO Quad Extension R,single,right,0.36628198623657227
29,1694549547.496053,97912,-101,97912,-101,56.29793929463386,Isaiah Wright,ISO Quad Extension R,single,right,0.37955784797668457
30,1694549547.5090508,98158,-101,98158,-101,56.475790410452696,Isaiah Wright,ISO Quad Extension R,single,right,0.39255571365356445
