,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1694548988.066752,194169,-101,194169,-101,125.8890565928999,Isaiah Wright,ISO Quad Extension L,single,left,0.0
1,1694548988.080114,194281,-101,194281,-101,125.97002945863855,Isaiah Wright,ISO Quad Extension L,single,left,0.013361930847167969
2,1694548988.092976,194196,-101,194196,-101,125.90857683731906,Isaiah Wright,ISO Quad Extension L,single,left,0.026224136352539062
3,1694548988.106267,194403,-101,194403,-101,126.05823204453245,Isaiah Wright,ISO Quad Extension L,single,left,0.039515018463134766
4,1694548988.119592,194254,-101,194254,-101,125.95050921421942,Isaiah Wright,ISO Quad Extension L,single,left,0.05283999443054199
5,1694548988.132769,194120,-101,194120,-101,125.85363096413924,Isaiah Wright,ISO Quad Extension L,single,left,0.06601715087890625
6,1694548988.1460302,194025,-101,194025,-101,125.7849486226645,Isaiah Wright,ISO Quad Extension L,single,left,0.07927823066711426
7,1694548988.1591182,193949,-101,193949,-101,125.73000274948468,Isaiah Wright,ISO Quad Extension L,single,left,0.09236621856689453
8,1694548988.171935,193943,-101,193943,-101,125.72566491739154,Isaiah Wright,ISO Quad Extension L,single,left,0.10518312454223633
9,1694548988.185584,193879,-101,193879,-101,125.67939470839804,Isaiah Wright,ISO Quad Extension L,single,left,0.11883211135864258
10,1694548988.19859,193487,-101,193487,-101,125.39598967831273,Isaiah Wright,ISO Quad Extension L,single,left,0.13183808326721191
11,1694548988.211781,193012,-101,193012,-101,125.05257797093897,Isaiah Wright,ISO Quad Extension L,single,left,0.14502906799316406
12,1694548988.224907,192869,-101,192869,-101,124.94919297271908,Isaiah Wright,ISO Quad Extension L,single,left,0.15815496444702148
13,1694548988.2383502,192474,-101,192474,-101,124.66361902658721,Isaiah Wright,ISO Quad Extension L,single,left,0.17159819602966309
14,1694548988.25145,192316,-101,192316,-101,124.54938944813446,Isaiah Wright,ISO Quad Extension L,single,left,0.18469810485839844
15,1694548988.264731,191649,-101,191649,-101,124.06716711378016,Isaiah Wright,ISO Quad Extension L,single,left,0.19797897338867188
16,1694548988.2775319,190901,-101,190901,-101,123.52638404616842,Isaiah Wright,ISO Quad Extension L,single,left,0.21077990531921387
17,1694548988.290977,190467,-101,190467,-101,123.21261419143111,Isaiah Wright,ISO Quad Extension L,single,left,0.22422504425048828
18,1694548988.3035572,190150,-101,190150,-101,122.9834320625101,Isaiah Wright,ISO Quad Extension L,single,left,0.23680520057678223
19,1694548988.3166752,189922,-101,189922,-101,122.8185944429707,Isaiah Wright,ISO Quad Extension L,single,left,0.2499232292175293
20,1694548988.329771,190156,-101,190156,-101,122.98776989460325,Isaiah Wright,ISO Quad Extension L,single,left,0.2630190849304199
21,1694548988.3429818,190249,-101,190249,-101,123.05500629204695,Isaiah Wright,ISO Quad Extension L,single,left,0.2762298583984375
22,1694548988.356102,190110,-101,190110,-101,122.95451318188917,Isaiah Wright,ISO Quad Extension L,single,left,0.2893500328063965
23,1694548988.3692338,190093,-101,190093,-101,122.94222265762525,Isaiah Wright,ISO Quad Extension L,single,left,0.30248188972473145
24,1694548988.382526,190361,-101,190361,-101,123.13597915778561,Isaiah Wright,ISO Quad Extension L,single,left,0.31577396392822266
25,1694548988.395661,190366,-101,190366,-101,123.13959401786322,Isaiah Wright,ISO Quad Extension L,single,left,0.32890915870666504
26,1694548988.408842,190805,-101,190805,-101,123.45697873267812,Isaiah Wright,ISO Quad Extension L,single,left,0.3420901298522949
27,1694548988.4219992,190850,-101,190850,-101,123.4895124733767,Isaiah Wright,ISO Quad Extension L,single,left,0.35524725914001465
28,1694548988.4351869,190847,-101,190847,-101,123.48734355733014,Isaiah Wright,ISO Quad Extension L,single,left,0.3684349060058594
29,1694548988.448701,190887,-101,190887,-101,123.51626243795108,Isaiah Wright,ISO Quad Extension L,single,left,0.38194894790649414
30,1694548988.4617128,190966,-101,190966,-101,123.57337722717746,Isaiah Wright,ISO Quad Extension L,single,left,0.394960880279541
31,1694548988.474779,191013,-101,191013,-101,123.60735691190708,Isaiah Wright,ISO Quad Extension L,single,left,0.40802693367004395
32,1694548988.4879098,190687,-101,190687,-101,123.37166803484634,Isaiah Wright,ISO Quad Extension L,single,left,0.4211578369140625
33,1694548988.501023,190625,-101,190625,-101,123.32684376988387,Isaiah Wright,ISO Quad Extension L,single,left,0.43427109718322754
34,1694548988.514296,190408,-101,190408,-101,123.16995884251521,Isaiah Wright,ISO Quad Extension L,single,left,0.4475440979003906
35,1694548988.5274382,190237,-101,190237,-101,123.04633062786067,Isaiah Wright,ISO Quad Extension L,single,left,0.46068620681762695
36,1694548988.5406332,189845,-101,189845,-101,122.76292559777538,Isaiah Wright,ISO Quad Extension L,single,left,0.47388124465942383
37,1694548988.552431,-101,-101,189845,-101,122.76292559777538,Isaiah Wright,ISO Quad Extension L,single,left,0.48567914962768555
