Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1694548988.066752,194169,-101,194169,-101,125.8890565928999,zMax,ISO Quad Extension L,single,left,0.0
1,1694548988.080114,194281,-101,194281,-101,125.97002945863856,zMax,ISO Quad Extension L,single,left,0.0133619308471679
2,1694548988.092976,194196,-101,194196,-101,125.90857683731906,zMax,ISO Quad Extension L,single,left,0.026224136352539
3,1694548988.106267,194403,-101,194403,-101,126.05823204453245,zMax,ISO Quad Extension L,single,left,0.0395150184631347
4,1694548988.119592,194254,-101,194254,-101,125.95050921421942,zMax,ISO Quad Extension L,single,left,0.0528399944305419
5,1694548988.132769,194120,-101,194120,-101,125.85363096413924,zMax,ISO Quad Extension L,single,left,0.0660171508789062
6,1694548988.1460302,194025,-101,194025,-101,125.7849486226645,zMax,ISO Quad Extension L,single,left,0.0792782306671142
7,1694548988.1591182,193949,-101,193949,-101,125.73000274948468,zMax,ISO Quad Extension L,single,left,0.0923662185668945
8,1694548988.171935,193943,-101,193943,-101,125.72566491739154,zMax,ISO Quad Extension L,single,left,0.1051831245422363
9,1694548988.185584,193879,-101,193879,-101,125.67939470839804,zMax,ISO Quad Extension L,single,left,0.1188321113586425
10,1694548988.19859,193487,-101,193487,-101,125.39598967831272,zMax,ISO Quad Extension L,single,left,0.1318380832672119
11,1694548988.211781,193012,-101,193012,-101,125.05257797093896,zMax,ISO Quad Extension L,single,left,0.145029067993164
12,1694548988.224907,192869,-101,192869,-101,124.94919297271908,zMax,ISO Quad Extension L,single,left,0.1581549644470214
13,1694548988.2383502,192474,-101,192474,-101,124.6636190265872,zMax,ISO Quad Extension L,single,left,0.171598196029663
14,1694548988.25145,192316,-101,192316,-101,124.54938944813446,zMax,ISO Quad Extension L,single,left,0.1846981048583984
15,1694548988.264731,191649,-101,191649,-101,124.06716711378016,zMax,ISO Quad Extension L,single,left,0.1979789733886718
16,1694548988.277532,190901,-101,190901,-101,123.52638404616842,zMax,ISO Quad Extension L,single,left,0.2107799053192138
17,1694548988.290977,190467,-101,190467,-101,123.21261419143111,zMax,ISO Quad Extension L,single,left,0.2242250442504882
18,1694548988.3035572,190150,-101,190150,-101,122.9834320625101,zMax,ISO Quad Extension L,single,left,0.2368052005767822
19,1694548988.3166752,189922,-101,189922,-101,122.8185944429707,zMax,ISO Quad Extension L,single,left,0.2499232292175293
20,1694548988.329771,190156,-101,190156,-101,122.98776989460325,zMax,ISO Quad Extension L,single,left,0.2630190849304199
21,1694548988.3429818,190249,-101,190249,-101,123.05500629204695,zMax,ISO Quad Extension L,single,left,0.2762298583984375
22,1694548988.356102,190110,-101,190110,-101,122.95451318188915,zMax,ISO Quad Extension L,single,left,0.2893500328063965
23,1694548988.3692338,190093,-101,190093,-101,122.94222265762524,zMax,ISO Quad Extension L,single,left,0.3024818897247314
24,1694548988.382526,190361,-101,190361,-101,123.1359791577856,zMax,ISO Quad Extension L,single,left,0.3157739639282226
25,1694548988.395661,190366,-101,190366,-101,123.13959401786322,zMax,ISO Quad Extension L,single,left,0.328909158706665
26,1694548988.408842,190805,-101,190805,-101,123.45697873267812,zMax,ISO Quad Extension L,single,left,0.3420901298522949
27,1694548988.4219992,190850,-101,190850,-101,123.4895124733767,zMax,ISO Quad Extension L,single,left,0.3552472591400146
28,1694548988.4351869,190847,-101,190847,-101,123.48734355733014,zMax,ISO Quad Extension L,single,left,0.3684349060058594
29,1694548988.448701,190887,-101,190887,-101,123.51626243795108,zMax,ISO Quad Extension L,single,left,0.3819489479064941
30,1694548988.4617128,190966,-101,190966,-101,123.57337722717746,zMax,ISO Quad Extension L,single,left,0.394960880279541
31,1694548988.474779,191013,-101,191013,-101,123.60735691190708,zMax,ISO Quad Extension L,single,left,0.4080269336700439
32,1694548988.4879098,190687,-101,190687,-101,123.37166803484634,zMax,ISO Quad Extension L,single,left,0.4211578369140625
33,1694548988.501023,190625,-101,190625,-101,123.32684376988388,zMax,ISO Quad Extension L,single,left,0.4342710971832275
34,1694548988.514296,190408,-101,190408,-101,123.1699588425152,zMax,ISO Quad Extension L,single,left,0.4475440979003906
35,1694548988.5274382,190237,-101,190237,-101,123.04633062786068,zMax,ISO Quad Extension L,single,left,0.4606862068176269
36,1694548988.5406332,189845,-101,189845,-101,122.76292559777538,zMax,ISO Quad Extension L,single,left,0.4738812446594238
37,1694548988.552431,-101,-101,189845,-101,122.76292559777538,zMax,ISO Quad Extension L,single,left,0.4856791496276855
38,1694548988.5656269,189811,-101,189811,-101,122.73834454924756,zMax,ISO Quad Extension L,single,left,0.4988749027252197
39,1694548988.578953,189802,-101,189802,-101,122.73183780110786,zMax,ISO Quad Extension L,single,left,0.5122010707855225
40,1694548988.5920231,189970,-101,189970,-101,122.85329709971585,zMax,ISO Quad Extension L,single,left,0.5252711772918701
41,1694548988.6053498,189996,-101,189996,-101,122.87209437211946,zMax,ISO Quad Extension L,single,left,0.538597822189331
42,1694548988.618592,189823,-101,189823,-101,122.74702021343384,zMax,ISO Quad Extension L,single,left,0.55184006690979
43,1694548988.631874,189541,-101,189541,-101,122.54314210505616,zMax,ISO Quad Extension L,single,left,0.565122127532959
44,1694548988.644751,189298,-101,189298,-101,122.3674599052839,zMax,ISO Quad Extension L,single,left,0.5779991149902344
45,1694548988.657962,189429,-101,189429,-101,122.4621692393175,zMax,ISO Quad Extension L,single,left,0.591210126876831
46,1694548988.6710532,189752,-101,189752,-101,122.69568920033169,zMax,ISO Quad Extension L,single,left,0.6043012142181396
47,1694548988.684327,189756,-101,189756,-101,122.69858108839377,zMax,ISO Quad Extension L,single,left,0.61757493019104
48,1694548988.697647,189723,-101,189723,-101,122.67472301188148,zMax,ISO Quad Extension L,single,left,0.6308951377868652
49,1694548988.710517,189958,-101,189958,-101,122.84462143552956,zMax,ISO Quad Extension L,single,left,0.6437649726867676
50,1694548988.723554,189884,-101,189884,-101,122.7911215063808,zMax,ISO Quad Extension L,single,left,0.6568021774291992
51,1694548988.7371,189624,-101,189624,-101,122.60314878234465,zMax,ISO Quad Extension L,single,left,0.6703481674194336
52,1694548988.750268,189435,-101,189435,-101,122.46650707141065,zMax,ISO Quad Extension L,single,left,0.6835160255432129
53,1694548988.7631192,189198,-101,189198,-101,122.29516270373152,zMax,ISO Quad Extension L,single,left,0.6963672637939453
54,1694548988.77633,189390,-101,189390,-101,122.43397333071208,zMax,ISO Quad Extension L,single,left,0.7095780372619629
55,1694548988.789463,189514,-101,189514,-101,122.52362186063702,zMax,ISO Quad Extension L,single,left,0.7227110862731934
56,1694548988.802572,189227,-101,189227,-101,122.31612889218172,zMax,ISO Quad Extension L,single,left,0.7358200550079346
