,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1698177783.195355,154184,-101,154184,-101,97.23106073111576,Isaiah Wright,ISO Quad Extension L,single,left,0.0
1,1698177783.208406,153966,-101,153966,-101,97.0722385896216,Isaiah Wright,ISO Quad Extension L,single,left,0.013051033020019531
2,1698177783.2215512,153966,-101,153966,-101,97.0722385896216,Isaiah Wright,ISO Quad Extension L,single,left,0.02619624137878418
3,1698177783.2346299,154063,-101,154063,-101,97.14290715716717,Isaiah Wright,ISO Quad Extension L,single,left,0.03927493095397949
4,1698177783.2476459,155037,-101,155037,-101,97.8525070003567,Isaiah Wright,ISO Quad Extension L,single,left,0.052290916442871094
5,1698177783.2612019,155436,-101,155436,-101,98.14319523180704,Isaiah Wright,ISO Quad Extension L,single,left,0.06584692001342773
6,1698177783.274195,155192,-101,155192,-101,97.96543100004293,Isaiah Wright,ISO Quad Extension L,single,left,0.07884001731872559
7,1698177783.287518,155024,-101,155024,-101,97.84303595522174,Isaiah Wright,ISO Quad Extension L,single,left,0.0921630859375
8,1698177783.300724,155338,-101,155338,-101,98.071798122328,Isaiah Wright,ISO Quad Extension L,single,left,0.10536909103393555
9,1698177783.313725,155382,-101,155382,-101,98.10385396740023,Isaiah Wright,ISO Quad Extension L,single,left,0.11837005615234375
10,1698177783.3267672,155281,-101,155281,-101,98.03027123212081,Isaiah Wright,ISO Quad Extension L,single,left,0.13141226768493652
11,1698177783.340034,154965,-101,154965,-101,97.80005198114762,Isaiah Wright,ISO Quad Extension L,single,left,0.14467906951904297
12,1698177783.35325,154681,-101,154681,-101,97.59314607204513,Isaiah Wright,ISO Quad Extension L,single,left,0.15789508819580078
13,1698177783.366302,154641,-101,154641,-101,97.56400439470676,Isaiah Wright,ISO Quad Extension L,single,left,0.17094707489013672
14,1698177783.379474,154996,-101,154996,-101,97.82263678108487,Isaiah Wright,ISO Quad Extension L,single,left,0.18411898612976074
15,1698177783.392652,156260,-101,156260,-101,98.74351378497764,Isaiah Wright,ISO Quad Extension L,single,left,0.1972970962524414
16,1698177783.406069,156066,-101,156066,-101,98.60217664988652,Isaiah Wright,ISO Quad Extension L,single,left,0.21071410179138184
17,1698177783.419286,155698,-101,155698,-101,98.33407321837342,Isaiah Wright,ISO Quad Extension L,single,left,0.22393107414245605
18,1698177783.4320672,155396,-101,155396,-101,98.11405355446865,Isaiah Wright,ISO Quad Extension L,single,left,0.23671221733093262
19,1698177783.4450371,155423,-101,155423,-101,98.13372418667205,Isaiah Wright,ISO Quad Extension L,single,left,0.24968218803405762
20,1698177783.4580648,155679,-101,155679,-101,98.32023092163769,Isaiah Wright,ISO Quad Extension L,single,left,0.2627098560333252
21,1698177783.47122,155547,-101,155547,-101,98.22406338642104,Isaiah Wright,ISO Quad Extension L,single,left,0.2758650779724121
22,1698177783.4843452,155332,-101,155332,-101,98.06742687072725,Isaiah Wright,ISO Quad Extension L,single,left,0.2889902591705322
23,1698177783.497779,155560,-101,155560,-101,98.233534431556,Isaiah Wright,ISO Quad Extension L,single,left,0.30242395401000977
24,1698177783.510836,155862,-101,155862,-101,98.45355409546077,Isaiah Wright,ISO Quad Extension L,single,left,0.31548094749450684
25,1698177783.524404,156179,-101,156179,-101,98.68450188836744,Isaiah Wright,ISO Quad Extension L,single,left,0.32904911041259766
26,1698177783.537086,155802,-101,155802,-101,98.40984157945321,Isaiah Wright,ISO Quad Extension L,single,left,0.34173107147216797
27,1698177783.550555,155832,-101,155832,-101,98.43169783745698,Isaiah Wright,ISO Quad Extension L,single,left,0.35520005226135254
28,1698177783.563563,155892,-101,155892,-101,98.47541035346455,Isaiah Wright,ISO Quad Extension L,single,left,0.3682081699371338
29,1698177783.576973,155756,-101,155756,-101,98.37632865051407,Isaiah Wright,ISO Quad Extension L,single,left,0.38161802291870117
30,1698177783.590006,155411,-101,155411,-101,98.12498168347055,Isaiah Wright,ISO Quad Extension L,single,left,0.3946511745452881
31,1698177783.603384,155692,-101,155692,-101,98.32970196677266,Isaiah Wright,ISO Quad Extension L,single,left,0.40802907943725586
32,1698177783.6166852,155613,-101,155613,-101,98.27214715402935,Isaiah Wright,ISO Quad Extension L,single,left,0.42133021354675293
33,1698177783.6296809,155513,-101,155513,-101,98.19929296068341,Isaiah Wright,ISO Quad Extension L,single,left,0.4343259334564209
34,1698177783.6426601,155819,-101,155819,-101,98.42222679232202,Isaiah Wright,ISO Quad Extension L,single,left,0.44730520248413086
35,1698177783.655895,156021,-101,156021,-101,98.56939226288083,Isaiah Wright,ISO Quad Extension L,single,left,0.4605400562286377
36,1698177783.669388,-4155386,-101,156021,-101,98.56939226288083,Isaiah Wright,ISO Quad Extension L,single,left,0.4740331172943115
37,1698177783.6813571,-1,-101,156021,-101,98.56939226288083,Isaiah Wright,ISO Quad Extension L,single,left,0.48600220680236816
38,1698177783.695037,155632,-101,155632,-101,98.2859894507651,Isaiah Wright,ISO Quad Extension L,single,left,0.4996819496154785
39,1698177783.708239,155562,-101,155562,-101,98.23499151542292,Isaiah Wright,ISO Quad Extension L,single,left,0.5128841400146484
40,1698177783.7214239,155588,-101,155588,-101,98.25393360569286,Isaiah Wright,ISO Quad Extension L,single,left,0.526068925857544
41,1698177783.734483,155405,-101,155405,-101,98.12061043186979,Isaiah Wright,ISO Quad Extension L,single,left,0.5391280651092529
42,1698177783.7475998,155137,-101,155137,-101,97.92536119370264,Isaiah Wright,ISO Quad Extension L,single,left,0.5522449016571045
43,1698177783.7606301,155035,-101,155035,-101,97.85104991648977,Isaiah Wright,ISO Quad Extension L,single,left,0.5652751922607422
44,1698177783.773803,155053,-101,155053,-101,97.86416367129206,Isaiah Wright,ISO Quad Extension L,single,left,0.5784480571746826
45,1698177783.786985,155231,-101,155231,-101,97.99384413544784,Isaiah Wright,ISO Quad Extension L,single,left,0.5916299819946289
46,1698177783.800336,155448,-101,155448,-101,98.15193773500854,Isaiah Wright,ISO Quad Extension L,single,left,0.6049809455871582
47,1698177783.8135839,155640,-101,155640,-101,98.29181778623277,Isaiah Wright,ISO Quad Extension L,single,left,0.6182289123535156
48,1698177783.826658,155219,-101,155219,-101,97.98510163224633,Isaiah Wright,ISO Quad Extension L,single,left,0.631303071975708
49,1698177783.8398259,155248,-101,155248,-101,98.00622934831664,Isaiah Wright,ISO Quad Extension L,single,left,0.6444709300994873
50,1698177783.85287,155176,-101,155176,-101,97.95377432910756,Isaiah Wright,ISO Quad Extension L,single,left,0.6575150489807129
51,1698177783.866055,155282,-101,155282,-101,98.03099977405427,Isaiah Wright,ISO Quad Extension L,single,left,0.6707000732421875
52,1698177783.8792078,155571,-101,155571,-101,98.24154839282406,Isaiah Wright,ISO Quad Extension L,single,left,0.6838529109954834
53,1698177783.8924758,155346,-101,155346,-101,98.07762645779567,Isaiah Wright,ISO Quad Extension L,single,left,0.6971209049224854
54,1698177783.905647,155090,-101,155090,-101,97.89111972283006,Isaiah Wright,ISO Quad Extension L,single,left,0.7102921009063721
55,1698177783.918915,154965,-101,154965,-101,97.80005198114762,Isaiah Wright,ISO Quad Extension L,single,left,0.723560094833374
56,1698177783.931956,155013,-101,155013,-101,97.83502199395367,Isaiah Wright,ISO Quad Extension L,single,left,0.7366011142730713
57,1698177783.9449039,155290,-101,155290,-101,98.03682810952195,Isaiah Wright,ISO Quad Extension L,single,left,0.7495489120483398
58,1698177783.958005,155263,-101,155263,-101,98.01715747731855,Isaiah Wright,ISO Quad Extension L,single,left,0.7626500129699707
59,1698177783.971033,155343,-101,155343,-101,98.07544083199531,Isaiah Wright,ISO Quad Extension L,single,left,0.7756781578063965
60,1698177783.984221,155665,-101,155665,-101,98.31003133456925,Isaiah Wright,ISO Quad Extension L,single,left,0.7888660430908203
61,1698177783.9977548,155630,-101,155630,-101,98.28453236689818,Isaiah Wright,ISO Quad Extension L,single,left,0.8023998737335205
62,1698177784.010709,155387,-101,155387,-101,98.10749667706752,Isaiah Wright,ISO Quad Extension L,single,left,0.8153541088104248
63,1698177784.024114,155188,-101,155188,-101,97.96251683230908,Isaiah Wright,ISO Quad Extension L,single,left,0.828758955001831
64,1698177784.037323,155031,-101,155031,-101,97.84813574875594,Isaiah Wright,ISO Quad Extension L,single,left,0.8419680595397949
65,1698177784.0505338,155344,-101,155344,-101,98.07616937392875,Isaiah Wright,ISO Quad Extension L,single,left,0.8551788330078125
66,1698177784.0634859,155498,-101,155498,-101,98.18836483168153,Isaiah Wright,ISO Quad Extension L,single,left,0.8681309223175049
67,1698177784.0766668,155191,-101,155191,-101,97.96470245810946,Isaiah Wright,ISO Quad Extension L,single,left,0.8813118934631348
68,1698177784.090097,155112,-101,155112,-101,97.90714764536617,Isaiah Wright,ISO Quad Extension L,single,left,0.8947420120239258
69,1698177784.103244,155069,-101,155069,-101,97.8758203422274,Isaiah Wright,ISO Quad Extension L,single,left,0.9078891277313232
70,1698177784.116212,154509,-101,154509,-101,97.46783685949009,Isaiah Wright,ISO Quad Extension L,single,left,0.9208569526672363
71,1698177784.129472,154643,-101,154643,-101,97.56546147857367,Isaiah Wright,ISO Quad Extension L,single,left,0.9341170787811279
72,1698177784.142663,154753,-101,154753,-101,97.6456010912542,Isaiah Wright,ISO Quad Extension L,single,left,0.9473080635070801
73,1698177784.155831,154832,-101,154832,-101,97.70315590399751,Isaiah Wright,ISO Quad Extension L,single,left,0.9604761600494385
74,1698177784.1688619,154590,-101,154590,-101,97.52684875610032,Isaiah Wright,ISO Quad Extension L,single,left,0.9735069274902344
75,1698177784.1821508,153662,-101,153662,-101,96.8507618418499,Isaiah Wright,ISO Quad Extension L,single,left,0.9867959022521973
76,1698177784.195415,153383,-101,153383,-101,96.64749864241472,Isaiah Wright,ISO Quad Extension L,single,left,1.0000600814819336
77,1698177784.208503,153582,-101,153582,-101,96.79247848717316,Isaiah Wright,ISO Quad Extension L,single,left,1.0131480693817139
78,1698177784.221694,153520,-101,153520,-101,96.74730888729866,Isaiah Wright,ISO Quad Extension L,single,left,1.026339054107666
79,1698177784.2347982,153117,-101,153117,-101,96.45370648811449,Isaiah Wright,ISO Quad Extension L,single,left,1.0394432544708252
80,1698177784.2481742,153005,-101,153005,-101,96.37210979156704,Isaiah Wright,ISO Quad Extension L,single,left,1.0528192520141602
81,1698177784.2610428,153214,-101,153214,-101,96.52437505566007,Isaiah Wright,ISO Quad Extension L,single,left,1.065687894821167
82,1698177784.2741141,153336,-101,153336,-101,96.61325717154213,Isaiah Wright,ISO Quad Extension L,single,left,1.0787591934204102
83,1698177784.2874198,153085,-101,153085,-101,96.43039314624379,Isaiah Wright,ISO Quad Extension L,single,left,1.0920648574829102
84,1698177784.30078,152595,-101,152595,-101,96.07340759884863,Isaiah Wright,ISO Quad Extension L,single,left,1.1054251194000244
85,1698177784.3139699,152135,-101,152135,-101,95.73827830945729,Isaiah Wright,ISO Quad Extension L,single,left,1.118614912033081
86,1698177784.3269901,151554,-101,151554,-101,95.31499544611734,Isaiah Wright,ISO Quad Extension L,single,left,1.1316351890563965
87,1698177784.340309,151390,-101,151390,-101,95.19551456902998,Isaiah Wright,ISO Quad Extension L,single,left,1.144953966140747
88,1698177784.353419,150986,-101,150986,-101,94.90118362791235,Isaiah Wright,ISO Quad Extension L,single,left,1.1580641269683838
89,1698177784.366536,150553,-101,150553,-101,94.58572497072439,Isaiah Wright,ISO Quad Extension L,single,left,1.1711809635162354
90,1698177784.379671,150620,-101,150620,-101,94.63453728026619,Isaiah Wright,ISO Quad Extension L,single,left,1.1843161582946777
91,1698177784.392982,150991,-101,150991,-101,94.90482633757965,Isaiah Wright,ISO Quad Extension L,single,left,1.197627067565918
92,1698177784.4060748,151589,-101,151589,-101,95.3404944137884,Isaiah Wright,ISO Quad Extension L,single,left,1.2107198238372803
93,1698177784.419272,151090,-101,151090,-101,94.97695198899214,Isaiah Wright,ISO Quad Extension L,single,left,1.223917007446289
94,1698177784.4322062,150361,-101,150361,-101,94.44584491950017,Isaiah Wright,ISO Quad Extension L,single,left,1.2368512153625488
95,1698177784.445243,149515,-101,149515,-101,93.82949844379344,Isaiah Wright,ISO Quad Extension L,single,left,1.2498879432678223
96,1698177784.458462,149057,-101,149057,-101,93.495826238269,Isaiah Wright,ISO Quad Extension L,single,left,1.2631070613861084
97,1698177784.4714298,148911,-101,148911,-101,93.38945911598391,Isaiah Wright,ISO Quad Extension L,single,left,1.2760748863220215
98,1698177784.484546,148950,-101,148950,-101,93.41787225138884,Isaiah Wright,ISO Quad Extension L,single,left,1.2891910076141357
99,1698177784.4979079,149040,-101,149040,-101,93.4834410254002,Isaiah Wright,ISO Quad Extension L,single,left,1.3025529384613037
100,1698177784.511173,149151,-101,149151,-101,93.56430918001419,Isaiah Wright,ISO Quad Extension L,single,left,1.3158180713653564
101,1698177784.524483,149870,-101,149870,-101,94.08813083017156,Isaiah Wright,ISO Quad Extension L,single,left,1.3291280269622803
102,1698177784.537566,150523,-101,150523,-101,94.56386871272062,Isaiah Wright,ISO Quad Extension L,single,left,1.3422110080718994
103,1698177784.550874,151102,-101,151102,-101,94.98569449219366,Isaiah Wright,ISO Quad Extension L,single,left,1.3555190563201904
104,1698177784.563932,150864,-101,150864,-101,94.81230151203029,Isaiah Wright,ISO Quad Extension L,single,left,1.368577003479004
105,1698177784.57712,150301,-101,150301,-101,94.4021324034926,Isaiah Wright,ISO Quad Extension L,single,left,1.3817651271820068
106,1698177784.5902998,149811,-101,149811,-101,94.04514685609746,Isaiah Wright,ISO Quad Extension L,single,left,1.3949449062347412
107,1698177784.603501,149639,-101,149639,-101,93.91983764354242,Isaiah Wright,ISO Quad Extension L,single,left,1.4081461429595947
108,1698177784.616617,150427,-101,150427,-101,94.49392868710851,Isaiah Wright,ISO Quad Extension L,single,left,1.4212620258331299
109,1698177784.6298418,150510,-101,150510,-101,94.55439766758563,Isaiah Wright,ISO Quad Extension L,single,left,1.4344868659973145
110,1698177784.6428921,150585,-101,150585,-101,94.6090383125951,Isaiah Wright,ISO Quad Extension L,single,left,1.4475371837615967
111,1698177784.656123,150709,-101,150709,-101,94.69937751234407,Isaiah Wright,ISO Quad Extension L,single,left,1.4607679843902588
112,1698177784.6694899,150933,-101,150933,-101,94.862570905439,Isaiah Wright,ISO Quad Extension L,single,left,1.474134922027588
113,1698177784.680963,-101,-101,150933,-101,94.862570905439,Isaiah Wright,ISO Quad Extension L,single,left,1.4856081008911133
114,1698177784.694402,151457,-101,151457,-101,95.24432687857177,Isaiah Wright,ISO Quad Extension L,single,left,1.499047040939331
115,1698177784.707872,151526,-101,151526,-101,95.29459627198047,Isaiah Wright,ISO Quad Extension L,single,left,1.512516975402832
116,1698177784.720812,151324,-101,151324,-101,95.14743080142165,Isaiah Wright,ISO Quad Extension L,single,left,1.5254571437835693
117,1698177784.7338822,150773,-101,150773,-101,94.74600419608548,Isaiah Wright,ISO Quad Extension L,single,left,1.538527250289917
118,1698177784.7471209,150363,-101,150363,-101,94.44730200336708,Isaiah Wright,ISO Quad Extension L,single,left,1.5517659187316895
119,1698177784.760406,150633,-101,150633,-101,94.64400832540115,Isaiah Wright,ISO Quad Extension L,single,left,1.5650510787963867
120,1698177784.773484,151681,-101,151681,-101,95.4075202716667,Isaiah Wright,ISO Quad Extension L,single,left,1.5781290531158447
121,1698177784.7865689,151675,-101,151675,-101,95.40314902006594,Isaiah Wright,ISO Quad Extension L,single,left,1.5912139415740967
122,1698177784.799798,151768,-101,151768,-101,95.47090341987766,Isaiah Wright,ISO Quad Extension L,single,left,1.604443073272705
123,1698177784.812901,151882,-101,151882,-101,95.55395720029203,Isaiah Wright,ISO Quad Extension L,single,left,1.6175460815429688
124,1698177784.8260329,151665,-101,151665,-101,95.39586360073133,Isaiah Wright,ISO Quad Extension L,single,left,1.6306779384613037
125,1698177784.8393128,151041,-101,151041,-101,94.94125343425262,Isaiah Wright,ISO Quad Extension L,single,left,1.6439578533172607
126,1698177784.852476,150403,-101,150403,-101,94.47644368070547,Isaiah Wright,ISO Quad Extension L,single,left,1.657120943069458
127,1698177784.86563,150266,-101,150266,-101,94.37663343582152,Isaiah Wright,ISO Quad Extension L,single,left,1.6702749729156494
128,1698177784.878837,150420,-101,150420,-101,94.48882889357428,Isaiah Wright,ISO Quad Extension L,single,left,1.6834821701049805
129,1698177784.891871,150900,-101,150900,-101,94.83852902163484,Isaiah Wright,ISO Quad Extension L,single,left,1.6965160369873047
130,1698177784.905164,151219,-101,151219,-101,95.07093389840841,Isaiah Wright,ISO Quad Extension L,single,left,1.7098090648651123
131,1698177784.918349,151317,-101,151317,-101,95.14233100788745,Isaiah Wright,ISO Quad Extension L,single,left,1.722994089126587
132,1698177784.931301,151413,-101,151413,-101,95.21227103349955,Isaiah Wright,ISO Quad Extension L,single,left,1.7359461784362793
133,1698177784.94451,151250,-101,151250,-101,95.09351869834565,Isaiah Wright,ISO Quad Extension L,single,left,1.749155044555664
134,1698177784.9574761,151113,-101,151113,-101,94.99370845346171,Isaiah Wright,ISO Quad Extension L,single,left,1.7621212005615234
135,1698177784.9704509,151320,-101,151320,-101,95.14451663368783,Isaiah Wright,ISO Quad Extension L,single,left,1.7750959396362305
136,1698177784.983659,151645,-101,151645,-101,95.38129276206215,Isaiah Wright,ISO Quad Extension L,single,left,1.788304090499878
137,1698177784.99696,152104,-101,152104,-101,95.71569350952004,Isaiah Wright,ISO Quad Extension L,single,left,1.801604986190796
138,1698177785.01031,152434,-101,152434,-101,95.95611234756167,Isaiah Wright,ISO Quad Extension L,single,left,1.8149549961090088
139,1698177785.023426,152550,-101,152550,-101,96.04062321184297,Isaiah Wright,ISO Quad Extension L,single,left,1.828071117401123
140,1698177785.036531,152567,-101,152567,-101,96.05300842471179,Isaiah Wright,ISO Quad Extension L,single,left,1.8411760330200195
141,1698177785.04975,152071,-101,152071,-101,95.69165162571588,Isaiah Wright,ISO Quad Extension L,single,left,1.8543951511383057
142,1698177785.063009,152358,-101,152358,-101,95.90074316061875,Isaiah Wright,ISO Quad Extension L,single,left,1.8676540851593018
143,1698177785.076183,152600,-101,152600,-101,96.07705030851594,Isaiah Wright,ISO Quad Extension L,single,left,1.8808281421661377
144,1698177785.089334,152505,-101,152505,-101,96.0078388248373,Isaiah Wright,ISO Quad Extension L,single,left,1.8939790725708008
145,1698177785.102329,152526,-101,152526,-101,96.02313820543993,Isaiah Wright,ISO Quad Extension L,single,left,1.9069740772247314
146,1698177785.115691,152674,-101,152674,-101,96.13096241159194,Isaiah Wright,ISO Quad Extension L,single,left,1.9203360080718994
