Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1695758423.083186,149790,-101,149790,-101,94.89536107539546,zMax,ISO Quad Extension L,single,left,0.0
1,1695758423.0964322,148660,-101,148660,-101,94.0698651314818,zMax,ISO Quad Extension L,single,left,0.0132462978363037
2,1695758423.1096058,145643,-101,145643,-101,91.8658640139707,zMax,ISO Quad Extension L,single,left,0.0264198780059814
3,1695758423.122729,144517,-101,144517,-101,91.043290179593,zMax,ISO Quad Extension L,single,left,0.0395431518554687
4,1695758423.136149,144182,-101,144182,-101,90.79856350595487,zMax,ISO Quad Extension L,single,left,0.0529630184173584
5,1695758423.149503,144286,-101,144286,-101,90.8745383538903,zMax,ISO Quad Extension L,single,left,0.066317081451416
6,1695758423.1626089,144365,-101,144365,-101,90.93225001722584,zMax,ISO Quad Extension L,single,left,0.0794229507446289
7,1695758423.175928,144165,-101,144165,-101,90.78614454042696,zMax,ISO Quad Extension L,single,left,0.0927422046661377
8,1695758423.189036,143138,-101,143138,-101,90.03589291706473,zMax,ISO Quad Extension L,single,left,0.1058502197265625
9,1695758423.202265,143016,-101,143016,-101,89.94676857621741,zMax,ISO Quad Extension L,single,left,0.1190791130065918
10,1695758423.215551,142915,-101,142915,-101,89.87298531043398,zMax,ISO Quad Extension L,single,left,0.1323649883270263
11,1695758423.228564,142442,-101,142442,-101,89.52744585780462,zMax,ISO Quad Extension L,single,left,0.1453781127929687
12,1695758423.241763,142033,-101,142033,-101,89.22866015775092,zMax,ISO Quad Extension L,single,left,0.1585772037506103
13,1695758423.254675,141457,-101,141457,-101,88.80787638457015,zMax,ISO Quad Extension L,single,left,0.1714890003204345
14,1695758423.267859,140998,-101,140998,-101,88.47256431531672,zMax,ISO Quad Extension L,single,left,0.1846730709075927
15,1695758423.2810812,141476,-101,141476,-101,88.82175640486604,zMax,ISO Quad Extension L,single,left,0.1978952884674072
16,1695758423.294088,142180,-101,142180,-101,89.33604768319809,zMax,ISO Quad Extension L,single,left,0.2109019756317138
17,1695758423.3075688,142765,-101,142765,-101,89.76340620283482,zMax,ISO Quad Extension L,single,left,0.2243828773498535
18,1695758423.320492,142608,-101,142608,-101,89.64871340354769,zMax,ISO Quad Extension L,single,left,0.2373061180114746
19,1695758423.333716,142200,-101,142200,-101,89.35065823087798,zMax,ISO Quad Extension L,single,left,0.2505300045013428
20,1695758423.34692,142468,-101,142468,-101,89.54643956978849,zMax,ISO Quad Extension L,single,left,0.2637341022491455
21,1695758423.360129,142572,-101,142572,-101,89.6224144177239,zMax,ISO Quad Extension L,single,left,0.2769432067871094
22,1695758423.37311,142157,-101,142157,-101,89.31924555336623,zMax,ISO Quad Extension L,single,left,0.289924144744873
23,1695758423.386094,141835,-101,141835,-101,89.08401573572002,zMax,ISO Quad Extension L,single,left,0.302908182144165
24,1695758423.399269,142129,-101,142129,-101,89.29879078661438,zMax,ISO Quad Extension L,single,left,0.3160831928253174
25,1695758423.412437,143371,-101,143371,-101,90.2061057975354,zMax,ISO Quad Extension L,single,left,0.3292510509490967
26,1695758423.42566,143935,-101,143935,-101,90.61812324210824,zMax,ISO Quad Extension L,single,left,0.3424739837646484
27,1695758423.438967,143985,-101,143985,-101,90.65464961130796,zMax,ISO Quad Extension L,single,left,0.355781078338623
28,1695758423.451919,143766,-101,143766,-101,90.4946641142132,zMax,ISO Quad Extension L,single,left,0.3687331676483154
29,1695758423.46514,143493,-101,143493,-101,90.29523013838272,zMax,ISO Quad Extension L,single,left,0.3819539546966553
30,1695758423.476993,-101,-101,143493,-101,90.29523013838272,zMax,ISO Quad Extension L,single,left,0.3938071727752685
31,1695758423.490266,144662,-101,144662,-101,91.1492166502722,zMax,ISO Quad Extension L,single,left,0.4070801734924316
32,1695758423.5035,144660,-101,144660,-101,91.1477555955042,zMax,ISO Quad Extension L,single,left,0.420314073562622
33,1695758423.516618,144149,-101,144149,-101,90.77445610228304,zMax,ISO Quad Extension L,single,left,0.4334321022033691
34,1695758423.529609,143975,-101,143975,-101,90.64734433746804,zMax,ISO Quad Extension L,single,left,0.4464230537414551
35,1695758423.542664,144237,-101,144237,-101,90.83874251207456,zMax,ISO Quad Extension L,single,left,0.4594781398773193
36,1695758423.555927,145005,-101,145005,-101,91.39978754298228,zMax,ISO Quad Extension L,single,left,0.4727411270141601
37,1695758423.569317,145020,-101,145020,-101,91.4107454537422,zMax,ISO Quad Extension L,single,left,0.4861311912536621
38,1695758423.582297,144592,-101,144592,-101,91.09807973339257,zMax,ISO Quad Extension L,single,left,0.4991111755371094
39,1695758423.5954418,144131,-101,144131,-101,90.76130660937116,zMax,ISO Quad Extension L,single,left,0.5122559070587158
40,1695758423.608659,144222,-101,144222,-101,90.82778460131466,zMax,ISO Quad Extension L,single,left,0.5254731178283691
41,1695758423.62182,144341,-101,144341,-101,90.91471736000996,zMax,ISO Quad Extension L,single,left,0.5386340618133545
42,1695758423.6352682,145067,-101,145067,-101,91.44508024078992,zMax,ISO Quad Extension L,single,left,0.5520823001861572
43,1695758423.648225,145370,-101,145370,-101,91.66643003814022,zMax,ISO Quad Extension L,single,left,0.5650391578674316
44,1695758423.661497,145113,-101,145113,-101,91.47868450045364,zMax,ISO Quad Extension L,single,left,0.5783112049102783
45,1695758423.674577,144809,-101,144809,-101,91.25660417571936,zMax,ISO Quad Extension L,single,left,0.5913910865783691
46,1695758423.687785,144546,-101,144546,-101,91.06447547372883,zMax,ISO Quad Extension L,single,left,0.6045989990234375
47,1695758423.700945,144648,-101,144648,-101,91.13898926689626,zMax,ISO Quad Extension L,single,left,0.6177589893341064
48,1695758423.714228,144841,-101,144841,-101,91.2799810520072,zMax,ISO Quad Extension L,single,left,0.6310420036315918
49,1695758423.727445,144907,-101,144907,-101,91.3281958593508,zMax,ISO Quad Extension L,single,left,0.644258975982666
50,1695758423.740389,144713,-101,144713,-101,91.18647354685592,zMax,ISO Quad Extension L,single,left,0.657203197479248
51,1695758423.753639,144168,-101,144168,-101,90.78833612257895,zMax,ISO Quad Extension L,single,left,0.6704530715942383
52,1695758423.766711,144060,-101,144060,-101,90.70943916510755,zMax,ISO Quad Extension L,single,left,0.6835250854492188
53,1695758423.779863,144230,-101,144230,-101,90.8336288203866,zMax,ISO Quad Extension L,single,left,0.6966772079467773
54,1695758423.793016,143701,-101,143701,-101,90.44717983425356,zMax,ISO Quad Extension L,single,left,0.7098300457000732
55,1695758423.806261,143528,-101,143528,-101,90.32079859682254,zMax,ISO Quad Extension L,single,left,0.7230751514434814
56,1695758423.819387,143615,-101,143615,-101,90.38435447923004,zMax,ISO Quad Extension L,single,left,0.7362010478973389
57,1695758423.832766,143869,-101,143869,-101,90.56990843476464,zMax,ISO Quad Extension L,single,left,0.7495801448822021
58,1695758423.845721,144284,-101,144284,-101,90.8730772991223,zMax,ISO Quad Extension L,single,left,0.7625350952148438
59,1695758423.858905,144188,-101,144188,-101,90.80294667025883,zMax,ISO Quad Extension L,single,left,0.775719165802002
60,1695758423.872034,143733,-101,143733,-101,90.4705567105414,zMax,ISO Quad Extension L,single,left,0.7888481616973877
61,1695758423.8852952,143323,-101,143323,-101,90.1710404831037,zMax,ISO Quad Extension L,single,left,0.8021092414855957
62,1695758423.898526,143011,-101,143011,-101,89.94311593929744,zMax,ISO Quad Extension L,single,left,0.8153400421142578
63,1695758423.911534,143090,-101,143090,-101,90.00082760263298,zMax,ISO Quad Extension L,single,left,0.8283481597900391
64,1695758423.924673,143576,-101,143576,-101,90.35586391125426,zMax,ISO Quad Extension L,single,left,0.8414871692657471
65,1695758423.9381,143480,-101,143480,-101,90.2857332823908,zMax,ISO Quad Extension L,single,left,0.8549139499664307
66,1695758423.9513118,142895,-101,142895,-101,89.8583747627541,zMax,ISO Quad Extension L,single,left,0.8681259155273438
67,1695758423.964258,142559,-101,142559,-101,89.61291756173198,zMax,ISO Quad Extension L,single,left,0.8810720443725586
68,1695758423.977395,142432,-101,142432,-101,89.52014058396468,zMax,ISO Quad Extension L,single,left,0.8942091464996338
69,1695758423.99056,142260,-101,142260,-101,89.39448987391765,zMax,ISO Quad Extension L,single,left,0.907374143600464
