Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1693338786.878222,108095,-101,108095,-101,54.07061356085709,zMax,ISO Quad Extension R,single,right,0.0
1,1693338786.891381,107769,-101,107769,-101,53.86543492142448,zMax,ISO Quad Extension R,single,right,0.0131590366363525
2,1693338786.904507,107796,-101,107796,-101,53.88242824432228,zMax,ISO Quad Extension R,single,right,0.0262849330902099
3,1693338786.917635,109035,-101,109035,-101,54.66223295063212,zMax,ISO Quad Extension R,single,right,0.0394129753112793
4,1693338786.930869,109780,-101,109780,-101,55.1311227861453,zMax,ISO Quad Extension R,single,right,0.0526471138000488
5,1693338786.944143,110347,-101,110347,-101,55.487982566998944,zMax,ISO Quad Extension R,single,right,0.0659210681915283
6,1693338786.957506,110678,-101,110678,-101,55.6963081180793,zMax,ISO Quad Extension R,single,right,0.0792839527130127
7,1693338786.970433,110660,-101,110660,-101,55.68497923614744,zMax,ISO Quad Extension R,single,right,0.0922110080718994
8,1693338786.983823,111268,-101,111268,-101,56.06764369251256,zMax,ISO Quad Extension R,single,right,0.1056010723114013
9,1693338786.996931,111519,-101,111519,-101,56.22561865722908,zMax,ISO Quad Extension R,single,right,0.1187090873718261
10,1693338787.009857,111944,-101,111944,-101,56.49310614728693,zMax,ISO Quad Extension R,single,right,0.1316349506378173
11,1693338787.023108,112369,-101,112369,-101,56.76059363734478,zMax,ISO Quad Extension R,single,right,0.1448860168457031
12,1693338787.0363588,112778,-101,112778,-101,57.01801101012988,zMax,ISO Quad Extension R,single,right,0.1581368446350097
13,1693338787.0493262,113089,-101,113089,-101,57.21374891461927,zMax,ISO Quad Extension R,single,right,0.1711041927337646
14,1693338787.062676,113127,-101,113127,-101,57.237665443142085,zMax,ISO Quad Extension R,single,right,0.1844539642333984
15,1693338787.075775,113547,-101,113547,-101,57.502006021552205,zMax,ISO Quad Extension R,single,right,0.1975529193878173
16,1693338787.088654,114208,-101,114208,-101,57.91802774138336,zMax,ISO Quad Extension R,single,right,0.2104320526123047
17,1693338787.1016378,114260,-101,114260,-101,57.95075562251984,zMax,ISO Quad Extension R,single,right,0.2234158515930175
18,1693338787.1146,114243,-101,114243,-101,57.94005612291753,zMax,ISO Quad Extension R,single,right,0.2363779544830322
