Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1693338851.4202812,127863,-101,127863,-101,66.51224345135981,zMax,ISO Quad Extension R,single,right,0.0
1,1693338851.433583,128407,-101,128407,-101,66.85462743863387,zMax,ISO Quad Extension R,single,right,0.0133018493652343
2,1693338851.446806,128764,-101,128764,-101,67.07931693028247,zMax,ISO Quad Extension R,single,right,0.0265247821807861
3,1693338851.4600089,127896,-101,127896,-101,66.5330130682349,zMax,ISO Quad Extension R,single,right,0.0397276878356933
4,1693338851.473098,127593,-101,127593,-101,66.34231022238188,zMax,ISO Quad Extension R,single,right,0.0528168678283691
5,1693338851.4864929,127869,-101,127869,-101,66.5160197453371,zMax,ISO Quad Extension R,single,right,0.0662117004394531
6,1693338851.4996018,128767,-101,128767,-101,67.08120507727111,zMax,ISO Quad Extension R,single,right,0.0793206691741943
7,1693338851.512682,129590,-101,129590,-101,67.59918673448902,zMax,ISO Quad Extension R,single,right,0.0924007892608642
8,1693338851.525944,130106,-101,130106,-101,67.92394801653573,zMax,ISO Quad Extension R,single,right,0.1056628227233886
9,1693338851.539184,130528,-101,130528,-101,68.18954735960494,zMax,ISO Quad Extension R,single,right,0.1189029216766357
10,1693338851.551999,129545,-101,129545,-101,67.57086452965937,zMax,ISO Quad Extension R,single,right,0.1317179203033447
11,1693338851.565259,128256,-101,128256,-101,66.75959070687213,zMax,ISO Quad Extension R,single,right,0.1449778079986572
12,1693338851.578366,127441,-101,127441,-101,66.2466441082906,zMax,ISO Quad Extension R,single,right,0.1580848693847656
13,1693338851.591596,127218,-101,127218,-101,66.10629184880142,zMax,ISO Quad Extension R,single,right,0.1713149547576904
14,1693338851.603441,-101,-101,127218,-101,66.10629184880142,zMax,ISO Quad Extension R,single,right,0.1831598281860351
15,1693338851.616831,128575,-101,128575,-101,66.96036366999792,zMax,ISO Quad Extension R,single,right,0.1965498924255371
16,1693338851.63005,128463,-101,128463,-101,66.88987284908855,zMax,ISO Quad Extension R,single,right,0.2097687721252441
17,1693338851.643008,128320,-101,128320,-101,66.7998711759632,zMax,ISO Quad Extension R,single,right,0.222726821899414
18,1693338851.656178,128149,-101,128149,-101,66.69224679761051,zMax,ISO Quad Extension R,single,right,0.2358968257904052
19,1693338851.669492,127871,-101,127871,-101,66.5172785099962,zMax,ISO Quad Extension R,single,right,0.2492108345031738
20,1693338851.6827662,127585,-101,127585,-101,66.3372751637455,zMax,ISO Quad Extension R,single,right,0.2624850273132324
21,1693338851.6957262,127453,-101,127453,-101,66.25419669624519,zMax,ISO Quad Extension R,single,right,0.2754449844360351
22,1693338851.70884,127670,-101,127670,-101,66.39077266175707,zMax,ISO Quad Extension R,single,right,0.2885587215423584
23,1693338851.7218308,128111,-101,128111,-101,66.66833026908769,zMax,ISO Quad Extension R,single,right,0.3015496730804443
24,1693338851.735266,128331,-101,128331,-101,66.80679438158823,zMax,ISO Quad Extension R,single,right,0.3149847984313965
25,1693338851.74806,128208,-101,128208,-101,66.72938035505383,zMax,ISO Quad Extension R,single,right,0.3277788162231445
26,1693338851.7612631,128088,-101,128088,-101,66.65385447550808,zMax,ISO Quad Extension R,single,right,0.3409819602966308
27,1693338851.7743309,127303,-101,127303,-101,66.159789346813,zMax,ISO Quad Extension R,single,right,0.3540496826171875
