Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,l_force_lbs,l_force_N,r_force_lbs,r_force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
43,1702052886.341708,-382577,-540379,-382577,-540379,57.791775548343466,277.0683794982159,58.942302786554166,282.5842978868617,zSophia,CMJ,double,both,0.6166689395904541
44,1702052886.356107,-382748,-539898,-382748,-539898,57.81230466327049,277.16680126414013,58.88244780732919,282.29733798743985,zSophia,CMJ,double,both,0.6310679912567139
45,1702052886.370458,-382077,-539613,-382077,-539613,57.73174889651005,276.78059655691703,58.8469827988487,282.1273097726057,zSophia,CMJ,double,both,0.6454191207885742
46,1702052886.3848372,-381483,-539377,-381483,-539377,57.66043723413196,276.438710422654,58.81761528305433,281.9865144789185,zSophia,CMJ,double,both,0.6597981452941895
47,1702052886.399143,-381633,-539537,-381633,-539537,57.67844522968198,276.5250453050436,58.837525463253904,282.0819689153166,zSophia,CMJ,double,both,0.6741039752960205
48,1702052886.413495,-381800,-539594,-381800,-539594,57.69849413139434,276.6211648074375,58.84461846495,282.1159745582834,zSophia,CMJ,double,both,0.6884560585021973
49,1702052886.427894,-381289,-539240,-381289,-539240,57.63714689322059,276.32705064143,58.800567191258445,281.9047816177526,zSophia,CMJ,double,both,0.702855110168457
50,1702052886.442264,-380215,-538438,-380215,-538438,57.50820964508242,275.70889288352,58.70076741300807,281.42631625530703,zSophia,CMJ,double,both,0.7172250747680664
51,1702052886.4565508,-379852,-537624,-379852,-537624,57.46463029585136,275.49996246813697,58.59947437124274,280.9406918101316,zSophia,CMJ,double,both,0.7315118312835693
52,1702052886.4709718,-379414,-537908,-379414,-537908,57.41204694884529,275.2478646115591,58.63481494109698,281.1101234347383,zSophia,CMJ,double,both,0.7459328174591064
53,1702052886.485246,-380140,-538348,-380140,-538348,57.499205647307406,275.66572544232514,58.689567936645815,281.3726231348331,zSophia,CMJ,double,both,0.760206937789917
54,1702052886.499594,-380197,-538566,-380197,-538566,57.50604868561641,275.6985326976332,58.71669555716773,281.5026798044255,zSophia,CMJ,double,both,0.774554967880249
55,1702052886.513921,-380351,-538945,-380351,-538945,57.52453689438111,275.7871698435533,58.76385779651548,281.7287875006436,zSophia,CMJ,double,both,0.7888820171356201
56,1702052886.5283232,-380624,-539408,-380624,-539408,57.55731144628215,275.9442993295024,58.821472880468,282.0050087759706,zSophia,CMJ,double,both,0.8032841682434082
57,1702052886.542809,-381556,-540486,-381556,-540486,57.66920112529963,276.48072673208355,58.95561771956263,282.6481330412029,zSophia,CMJ,double,both,0.8177700042724609
58,1702052886.556924,-381760,-540575,-381760,-540575,57.69369199924767,276.5981421721335,58.966692757298645,282.7012295714494,zSophia,CMJ,double,both,0.8318848609924316
59,1702052886.571499,-381401,-540272,-381401,-540272,57.65059286323128,276.3915140202809,58.9289878535457,282.52046273252046,zSophia,CMJ,double,both,0.8464601039886475
60,1702052886.585828,-381119,-540177,-381119,-540177,57.61673783159723,276.22920444138833,58.917166184052206,282.4637866609091,zSophia,CMJ,double,both,0.8607890605926514
61,1702052886.600075,-381501,-540291,-381501,-540291,57.66259819359796,276.4490706085407,58.9313521874444,282.53179794684274,zSophia,CMJ,double,both,0.8750360012054443
62,1702052886.614411,-381043,-540316,-381043,-540316,57.60761378051855,276.1854614343109,58.93446315310058,282.54671270253,zSophia,CMJ,double,both,0.8893721103668213
63,1702052886.628709,-380666,-539917,-380666,-539917,57.56235368503616,275.9684730965716,58.8848121412279,282.30867320176213,zSophia,CMJ,double,both,0.903670072555542
64,1702052886.6431518,-379239,-539048,-379239,-539048,57.39103762070359,275.1471405821045,58.77667497501896,281.7902362940749,zSophia,CMJ,double,both,0.9181127548217772
65,1702052886.657509,-379072,-538767,-379072,-538767,57.37098871899124,275.0510210797107,58.741707721043454,281.6225944401507,zSophia,CMJ,double,both,0.9324700832366944
66,1702052886.671819,-379324,-539134,-379324,-539134,57.40124215151527,275.1960636821253,58.78737669687622,281.8415430536388,zSophia,CMJ,double,both,0.94677996635437
67,1702052886.6859462,-379850,-539927,-379850,-539927,57.46439018924402,275.4988113363718,58.88605652749037,282.31463910403704,zSophia,CMJ,double,both,0.960907220840454
68,1702052886.700312,-380438,-540703,-380438,-540703,57.53498153180012,275.83724407533924,58.982620901458304,282.7775931205679,zSophia,CMJ,double,both,0.9752731323242188
69,1702052886.714735,-380473,-540508,-380473,-540508,57.53918339742846,275.8573888812302,58.95835536934008,282.6612580262077,zSophia,CMJ,double,both,0.9896960258483888
70,1702052886.729072,-380608,-540198,-380608,-540198,57.55539059342348,275.9350902753809,58.9197793952034,282.4763150556863,zSophia,CMJ,double,both,1.004033088684082
71,1702052886.743668,-380390,-539735,-380390,-539735,57.52921897322411,275.80961691297455,58.86216431125088,282.2000937803593,zSophia,CMJ,double,both,1.0186290740966797
72,1702052886.757786,-381086,-540036,-381086,-540036,57.612776072576224,276.21021076726265,58.89962033775133,282.3796674388332,zSophia,CMJ,double,both,1.0327470302581787
73,1702052886.772279,-381658,-540511,-381658,-540511,57.68144656227365,276.53943445210854,58.958728685218816,282.66304779689017,zSophia,CMJ,double,both,1.0472400188446045
74,1702052886.786747,-381438,-540541,-381438,-540541,57.65503483546695,276.41280995793704,58.96246184400624,282.6809455037148,zSophia,CMJ,double,both,1.0617079734802246
75,1702052886.801905,-380694,-539763,-380694,-539763,57.56571517753883,275.9845889412843,58.8656485927858,282.21679830672895,zSophia,CMJ,double,both,1.0768659114837646
76,1702052886.815194,-379750,-539575,-379750,-539575,57.45238485887734,275.441254748112,58.842254131051305,282.10463934396114,zSophia,CMJ,double,both,1.0901551246643066
77,1702052886.8295438,-378954,-539864,-378954,-539864,57.35682242915855,274.9831043055641,58.87821689403678,282.2770539197052,zSophia,CMJ,double,both,1.1045048236846924
78,1702052886.844003,-378579,-541116,-378579,-541116,57.311802440283486,274.76726709959,59.034014054098456,283.02398488452053,zSophia,CMJ,double,both,1.1189639568328855
79,1702052886.858289,-378366,-541949,-378366,-541949,57.28623108660245,274.6446715665966,59.13767142976249,283.5209445440182,zSophia,CMJ,double,both,1.1332499980926514
80,1702052886.8726778,-378007,-542535,-378007,-542535,57.24313195058606,274.4380434147441,59.21059246474344,283.87054641732635,zSophia,CMJ,double,both,1.1476387977600098
81,1702052886.887,-377565,-542807,-377565,-542807,57.19006839036532,274.18364329463583,59.24443977108271,284.0328189592031,zSophia,CMJ,double,both,1.1619610786437988
82,1702052886.901314,-377746,-543677,-377746,-543677,57.211798038329015,274.287820719386,59.352701375917896,284.5518524571179,zSophia,CMJ,double,both,1.1762750148773191
83,1702052886.915621,-378687,-544249,-378687,-544249,57.3247681970795,274.82942821491054,59.42388027013138,284.8931020672412,zSophia,CMJ,double,both,1.190582036972046
84,1702052886.930037,-378335,-544188,-378335,-544188,57.28250943418878,274.62682902423614,59.41628951393029,284.85671006336435,zSophia,CMJ,double,both,1.204998016357422
85,1702052886.9443488,-377672,-541734,-377672,-541734,57.20291409385767,274.2452288440738,59.11091712511932,283.3926776451083,zSophia,CMJ,double,both,1.2193098068237305
86,1702052886.9588292,-377309,-540982,-377309,-540982,57.15933474462661,274.0362984286908,59.01733927818131,282.9440417940371,zSophia,CMJ,double,both,1.233790159225464
87,1702052886.9730508,-377607,-541234,-377607,-541234,57.19511062911933,274.20781706170493,59.048697811995645,283.09438253136415,zSophia,CMJ,double,both,1.248011827468872
88,1702052886.987307,-377704,-541462,-377704,-541462,57.20675579957501,274.26364695231695,59.07706981878004,283.2304051032315,zSophia,CMJ,double,both,1.26226806640625
89,1702052887.0017128,-377732,-541769,-377732,-541769,57.21011729207768,274.27976279702966,59.11527247703797,283.4135583030703,zSophia,CMJ,double,both,1.2766737937927246
90,1702052887.015914,-377460,-541441,-377460,-541441,57.1774627934803,274.1232088769631,59.074456607628846,283.21787670845424,zSophia,CMJ,double,both,1.29087495803833
91,1702052887.030327,-377413,-541088,-377413,-541088,57.17182028820796,274.0961572804809,59.03052977256353,283.00728035815087,zSophia,CMJ,double,both,1.3052880764007568
