Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1695758017.638294,198874,-101,198874,-101,130.75256719137647,zMax,ISO Quad Extension L,single,left,0.0
1,1695758017.651268,198128,-101,198128,-101,130.20759376291664,zMax,ISO Quad Extension L,single,left,0.0129740238189697
2,1695758017.664254,197509,-101,197509,-101,129.75539731222412,zMax,ISO Quad Extension L,single,left,0.0259599685668945
3,1695758017.677464,197430,-101,197430,-101,129.69768564888855,zMax,ISO Quad Extension L,single,left,0.0391700267791748
4,1695758017.690637,197785,-101,197785,-101,129.95702287020657,zMax,ISO Quad Extension L,single,left,0.0523431301116943
5,1695758017.70411,198108,-101,198108,-101,130.19298321523675,zMax,ISO Quad Extension L,single,left,0.0658161640167236
6,1695758017.719351,198642,-101,198642,-101,130.58308483828975,zMax,ISO Quad Extension L,single,left,0.081057071685791
7,1695758017.730251,198333,-101,198333,-101,130.3573518766355,zMax,ISO Quad Extension L,single,left,0.0919570922851562
8,1695758017.743219,197896,-101,197896,-101,130.03811140982995,zMax,ISO Quad Extension L,single,left,0.1049249172210693
9,1695758017.756605,197488,-101,197488,-101,129.74005623716022,zMax,ISO Quad Extension L,single,left,0.1183109283447265
10,1695758017.769973,197344,-101,197344,-101,129.63486029386502,zMax,ISO Quad Extension L,single,left,0.1316790580749511
11,1695758017.7832289,196695,-101,196695,-101,129.1607480216527,zMax,ISO Quad Extension L,single,left,0.1449348926544189
12,1695758017.796331,196229,-101,196229,-101,128.8203222607113,zMax,ISO Quad Extension L,single,left,0.1580369472503662
13,1695758017.8093178,196180,-101,196180,-101,128.78452641889555,zMax,ISO Quad Extension L,single,left,0.1710238456726074
14,1695758017.822479,196131,-101,196131,-101,128.74873057707984,zMax,ISO Quad Extension L,single,left,0.1841850280761718
15,1695758017.835861,196329,-101,196329,-101,128.8933749991107,zMax,ISO Quad Extension L,single,left,0.1975669860839843
16,1695758017.848796,196466,-101,196466,-101,128.99345725071794,zMax,ISO Quad Extension L,single,left,0.2105019092559814
17,1695758017.862184,196174,-101,196174,-101,128.7801432545916,zMax,ISO Quad Extension L,single,left,0.2238900661468505
18,1695758017.874975,195646,-101,195646,-101,128.39442479584255,zMax,ISO Quad Extension L,single,left,0.2366809844970703
19,1695758017.888112,195087,-101,195087,-101,127.98605998818968,zMax,ISO Quad Extension L,single,left,0.2498180866241455
