,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1694549464.814689,111416,-101,111416,-101,66.06095339226609,Isaiah Wright,ISO Quad Extension R,single,right,0.0
1,1694549464.8279848,111121,-101,111121,-101,65.84767664768658,Isaiah Wright,ISO Quad Extension R,single,right,0.013295888900756836
2,1694549464.841228,110930,-101,110930,-101,65.70958899272155,Isaiah Wright,ISO Quad Extension R,single,right,0.026539087295532227
3,1694549464.854347,110606,-101,110606,-101,65.47534605969187,Isaiah Wright,ISO Quad Extension R,single,right,0.0396580696105957
4,1694549464.8674922,110473,-101,110473,-101,65.37919078162722,Isaiah Wright,ISO Quad Extension R,single,right,0.05280327796936035
5,1694549464.8808231,110455,-101,110455,-101,65.3661772853478,Isaiah Wright,ISO Quad Extension R,single,right,0.06613421440124512
6,1694549464.894111,110412,-101,110412,-101,65.33508948868027,Isaiah Wright,ISO Quad Extension R,single,right,0.0794219970703125
7,1694549464.907469,110885,-101,110885,-101,65.677055252023,Isaiah Wright,ISO Quad Extension R,single,right,0.09278011322021484
8,1694549464.920516,111006,-101,111006,-101,65.76453486590135,Isaiah Wright,ISO Quad Extension R,single,right,0.10582709312438965
9,1694549464.933773,110736,-101,110736,-101,65.56933242170996,Isaiah Wright,ISO Quad Extension R,single,right,0.11908411979675293
10,1694549464.9468858,110339,-101,110339,-101,65.28231253154703,Isaiah Wright,ISO Quad Extension R,single,right,0.13219690322875977
11,1694549464.960047,110067,-101,110067,-101,65.08566414332459,Isaiah Wright,ISO Quad Extension R,single,right,0.14535808563232422
12,1694549464.973099,109500,-101,109500,-101,64.67573901052265,Isaiah Wright,ISO Quad Extension R,single,right,0.15841007232666016
13,1694549464.986382,109483,-101,109483,-101,64.66344848625874,Isaiah Wright,ISO Quad Extension R,single,right,0.1716930866241455
14,1694549464.999577,109732,-101,109732,-101,64.84346851812414,Isaiah Wright,ISO Quad Extension R,single,right,0.18488812446594238
15,1694549465.012723,109773,-101,109773,-101,64.87311037076063,Isaiah Wright,ISO Quad Extension R,single,right,0.19803404808044434
16,1694549465.025443,109503,-101,109503,-101,64.67790792656922,Isaiah Wright,ISO Quad Extension R,single,right,0.2107541561126709
17,1694549465.038662,109875,-101,109875,-101,64.94685351634404,Isaiah Wright,ISO Quad Extension R,single,right,0.22397303581237793
18,1694549465.051899,109637,-101,109637,-101,64.7747861766494,Isaiah Wright,ISO Quad Extension R,single,right,0.23721003532409668
19,1694549465.06498,109045,-101,109045,-101,64.34678674345936,Isaiah Wright,ISO Quad Extension R,single,right,0.250291109085083
20,1694549465.078204,108024,-101,108024,-101,63.60863231560965,Isaiah Wright,ISO Quad Extension R,single,right,0.26351499557495117
21,1694549465.09126,107399,-101,107399,-101,63.156774805907325,Isaiah Wright,ISO Quad Extension R,single,right,0.27657103538513184
22,1694549465.104584,106794,-101,106794,-101,62.71937673651548,Isaiah Wright,ISO Quad Extension R,single,right,0.28989505767822266
23,1694549465.117732,106667,-101,106667,-101,62.62755929054397,Isaiah Wright,ISO Quad Extension R,single,right,0.3030431270599365
24,1694549465.1308732,106957,-101,106957,-101,62.83722117504585,Isaiah Wright,ISO Quad Extension R,single,right,0.31618428230285645
25,1694549465.143991,107579,-101,107579,-101,63.2869097687016,Isaiah Wright,ISO Quad Extension R,single,right,0.3293020725250244
26,1694549465.1571891,107670,-101,107670,-101,63.35270022211426,Isaiah Wright,ISO Quad Extension R,single,right,0.3425002098083496
27,1694549465.1703382,107283,-101,107283,-101,63.07291005210658,Isaiah Wright,ISO Quad Extension R,single,right,0.3556492328643799
28,1694549465.1835,106738,-101,106738,-101,62.67889030364615,Isaiah Wright,ISO Quad Extension R,single,right,0.36881113052368164
29,1694549465.196618,106344,-101,106344,-101,62.39403932952981,Isaiah Wright,ISO Quad Extension R,single,right,0.3819291591644287
30,1694549465.209901,106052,-101,106052,-101,62.18293150099689,Isaiah Wright,ISO Quad Extension R,single,right,0.39521217346191406
31,1694549465.222908,105780,-101,105780,-101,61.98628311277444,Isaiah Wright,ISO Quad Extension R,single,right,0.4082190990447998
32,1694549465.236133,106034,-101,106034,-101,62.16991800471746,Isaiah Wright,ISO Quad Extension R,single,right,0.4214441776275635
33,1694549465.249305,106385,-101,106385,-101,62.42368118216628,Isaiah Wright,ISO Quad Extension R,single,right,0.4346160888671875
34,1694549465.261483,-101,-101,106385,-101,62.42368118216628,Isaiah Wright,ISO Quad Extension R,single,right,0.4467940330505371
35,1694549465.274324,108762,-101,108762,-101,64.14218566306614,Isaiah Wright,ISO Quad Extension R,single,right,0.45963501930236816
36,1694549465.290302,109521,-101,109521,-101,64.69092142284865,Isaiah Wright,ISO Quad Extension R,single,right,0.4756131172180176
37,1694549465.300598,109490,-101,109490,-101,64.66850929036741,Isaiah Wright,ISO Quad Extension R,single,right,0.48590898513793945
38,1694549465.313696,109262,-101,109262,-101,64.503671670828,Isaiah Wright,ISO Quad Extension R,single,right,0.499006986618042
39,1694549465.326802,108559,-101,108559,-101,63.99542234391483,Isaiah Wright,ISO Quad Extension R,single,right,0.512113094329834
40,1694549465.340031,108092,-101,108092,-101,63.65779441266526,Isaiah Wright,ISO Quad Extension R,single,right,0.5253419876098633
41,1694549465.3531368,108728,-101,108728,-101,64.11760461453834,Isaiah Wright,ISO Quad Extension R,single,right,0.5384478569030762
42,1694549465.366545,109408,-101,109408,-101,64.60922558509446,Isaiah Wright,ISO Quad Extension R,single,right,0.5518560409545898
43,1694549465.379669,110073,-101,110073,-101,65.09000197541774,Isaiah Wright,ISO Quad Extension R,single,right,0.5649800300598145
44,1694549465.393195,110283,-101,110283,-101,65.24182609867772,Isaiah Wright,ISO Quad Extension R,single,right,0.5785059928894043
45,1694549465.406231,110602,-101,110602,-101,65.47245417162978,Isaiah Wright,ISO Quad Extension R,single,right,0.5915420055389404
46,1694549465.4179578,-101,-101,110602,-101,65.47245417162978,Isaiah Wright,ISO Quad Extension R,single,right,0.6032688617706299
47,1694549465.43123,110523,-101,110523,-101,65.4153393824034,Isaiah Wright,ISO Quad Extension R,single,right,0.6165411472320557
48,1694549465.444385,110119,-101,110119,-101,65.12325868813183,Isaiah Wright,ISO Quad Extension R,single,right,0.6296961307525635
49,1694549465.457768,109755,-101,109755,-101,64.8600968744812,Isaiah Wright,ISO Quad Extension R,single,right,0.6430790424346924
50,1694549465.470867,109271,-101,109271,-101,64.51017841896771,Isaiah Wright,ISO Quad Extension R,single,right,0.6561779975891113
51,1694549465.483938,108989,-101,108989,-101,64.30630031059003,Isaiah Wright,ISO Quad Extension R,single,right,0.6692490577697754
52,1694549465.49728,109194,-101,109194,-101,64.4545095737724,Isaiah Wright,ISO Quad Extension R,single,right,0.6825909614562988
53,1694549465.510179,109782,-101,109782,-101,64.87961711890034,Isaiah Wright,ISO Quad Extension R,single,right,0.6954901218414307
54,1694549465.5235,109875,-101,109875,-101,64.94685351634404,Isaiah Wright,ISO Quad Extension R,single,right,0.7088110446929932
55,1694549465.536514,109924,-101,109924,-101,64.9822791451047,Isaiah Wright,ISO Quad Extension R,single,right,0.721825122833252
56,1694549465.5500731,109579,-101,109579,-101,64.73285379974902,Isaiah Wright,ISO Quad Extension R,single,right,0.7353842258453369
57,1694549465.5631611,109256,-101,109256,-101,64.49933383873486,Isaiah Wright,ISO Quad Extension R,single,right,0.7484722137451172
58,1694549465.576276,109167,-101,109167,-101,64.43498932935324,Isaiah Wright,ISO Quad Extension R,single,right,0.7615871429443359
59,1694549465.589504,109216,-101,109216,-101,64.4704149581139,Isaiah Wright,ISO Quad Extension R,single,right,0.7748150825500488
60,1694549465.6024451,108711,-101,108711,-101,64.10531409027445,Isaiah Wright,ISO Quad Extension R,single,right,0.7877562046051025
61,1694549465.615707,108529,-101,108529,-101,63.97373318344912,Isaiah Wright,ISO Quad Extension R,single,right,0.8010179996490479
62,1694549465.6289752,108529,-101,108529,-101,63.97373318344912,Isaiah Wright,ISO Quad Extension R,single,right,0.8142862319946289
63,1694549465.6419132,108546,-101,108546,-101,63.986023707713024,Isaiah Wright,ISO Quad Extension R,single,right,0.8272242546081543
64,1694549465.655392,109513,-101,109513,-101,64.68513764672446,Isaiah Wright,ISO Quad Extension R,single,right,0.840703010559082
65,1694549465.668292,109799,-101,109799,-101,64.89190764316423,Isaiah Wright,ISO Quad Extension R,single,right,0.8536031246185303
66,1694549465.681525,110168,-101,110168,-101,65.15868431689249,Isaiah Wright,ISO Quad Extension R,single,right,0.8668360710144043
67,1694549465.694686,110067,-101,110067,-101,65.08566414332459,Isaiah Wright,ISO Quad Extension R,single,right,0.8799970149993896
68,1694549465.707638,109931,-101,109931,-101,64.98733994921336,Isaiah Wright,ISO Quad Extension R,single,right,0.892949104309082
69,1694549465.721001,109823,-101,109823,-101,64.9092589715368,Isaiah Wright,ISO Quad Extension R,single,right,0.9063119888305664
70,1694549465.73415,109607,-101,109607,-101,64.75309701618369,Isaiah Wright,ISO Quad Extension R,single,right,0.9194610118865967
71,1694549465.747329,109235,-101,109235,-101,64.48415142640886,Isaiah Wright,ISO Quad Extension R,single,right,0.9326400756835938
72,1694549465.76065,109087,-101,109087,-101,64.37715156811136,Isaiah Wright,ISO Quad Extension R,single,right,0.9459609985351562
73,1694549465.773809,109418,-101,109418,-101,64.6164553052497,Isaiah Wright,ISO Quad Extension R,single,right,0.9591200351715088
74,1694549465.7867599,109671,-101,109671,-101,64.79936722517719,Isaiah Wright,ISO Quad Extension R,single,right,0.9720709323883057
75,1694549465.798395,-101,-101,109671,-101,64.79936722517719,Isaiah Wright,ISO Quad Extension R,single,right,0.983705997467041
76,1694549465.811604,110313,-101,110313,-101,65.26351525914343,Isaiah Wright,ISO Quad Extension R,single,right,0.9969151020050049
77,1694549465.8249128,110115,-101,110115,-101,65.12036680006973,Isaiah Wright,ISO Quad Extension R,single,right,1.0102238655090332
78,1694549465.8379798,109954,-101,109954,-101,65.00396830557041,Isaiah Wright,ISO Quad Extension R,single,right,1.0232908725738525
79,1694549465.85109,109583,-101,109583,-101,64.73574568781112,Isaiah Wright,ISO Quad Extension R,single,right,1.0364010334014893
80,1694549465.8643682,109100,-101,109100,-101,64.38655020431317,Isaiah Wright,ISO Quad Extension R,single,right,1.0496792793273926
81,1694549465.877717,109052,-101,109052,-101,64.35184754756803,Isaiah Wright,ISO Quad Extension R,single,right,1.06302809715271
82,1694549465.890831,108987,-101,108987,-101,64.30485436655898,Isaiah Wright,ISO Quad Extension R,single,right,1.0761420726776123
83,1694549465.904042,108873,-101,108873,-101,64.22243555678928,Isaiah Wright,ISO Quad Extension R,single,right,1.089353084564209
84,1694549465.9171321,109015,-101,109015,-101,64.32509758299365,Isaiah Wright,ISO Quad Extension R,single,right,1.1024432182312012
85,1694549465.930457,109310,-101,109310,-101,64.53837432757314,Isaiah Wright,ISO Quad Extension R,single,right,1.1157681941986084
86,1694549465.943651,109537,-101,109537,-101,64.70248897509703,Isaiah Wright,ISO Quad Extension R,single,right,1.1289620399475098
87,1694549465.9567559,109642,-101,109642,-101,64.77840103672702,Isaiah Wright,ISO Quad Extension R,single,right,1.1420669555664062
88,1694549465.970067,109381,-101,109381,-101,64.58970534067532,Isaiah Wright,ISO Quad Extension R,single,right,1.1553781032562256
89,1694549465.983314,109154,-101,109154,-101,64.42559069315145,Isaiah Wright,ISO Quad Extension R,single,right,1.1686251163482666
90,1694549465.996474,109133,-101,109133,-101,64.41040828082545,Isaiah Wright,ISO Quad Extension R,single,right,1.1817851066589355
91,1694549466.00952,109234,-101,109234,-101,64.48342845439333,Isaiah Wright,ISO Quad Extension R,single,right,1.194831132888794
92,1694549466.022614,109463,-101,109463,-101,64.64898904594827,Isaiah Wright,ISO Quad Extension R,single,right,1.2079250812530518
93,1694549466.035934,109913,-101,109913,-101,64.97432645293394,Isaiah Wright,ISO Quad Extension R,single,right,1.2212450504302979
94,1694549466.0490189,109747,-101,109747,-101,64.854313098357,Isaiah Wright,ISO Quad Extension R,single,right,1.2343299388885498
95,1694549466.062203,109787,-101,109787,-101,64.88323197897795,Isaiah Wright,ISO Quad Extension R,single,right,1.247514009475708
96,1694549466.075285,109828,-101,109828,-101,64.91287383161442,Isaiah Wright,ISO Quad Extension R,single,right,1.2605960369110107
97,1694549466.088573,109815,-101,109815,-101,64.90347519541262,Isaiah Wright,ISO Quad Extension R,single,right,1.2738840579986572
98,1694549466.101609,109704,-101,109704,-101,64.82322530168948,Isaiah Wright,ISO Quad Extension R,single,right,1.2869200706481934
99,1694549466.114764,109618,-101,109618,-101,64.76104970835445,Isaiah Wright,ISO Quad Extension R,single,right,1.3000750541687012
100,1694549466.128063,109367,-101,109367,-101,64.57958373245799,Isaiah Wright,ISO Quad Extension R,single,right,1.3133740425109863
101,1694549466.141084,109176,-101,109176,-101,64.44149607749296,Isaiah Wright,ISO Quad Extension R,single,right,1.326395034790039
102,1694549466.154303,109055,-101,109055,-101,64.3540164636146,Isaiah Wright,ISO Quad Extension R,single,right,1.3396141529083252
103,1694549466.16748,109121,-101,109121,-101,64.40173261663917,Isaiah Wright,ISO Quad Extension R,single,right,1.3527910709381104
104,1694549466.179468,-101,-101,109121,-101,64.40173261663917,Isaiah Wright,ISO Quad Extension R,single,right,1.364778995513916
105,1694549466.192805,109651,-101,109651,-101,64.78490778486673,Isaiah Wright,ISO Quad Extension R,single,right,1.3781161308288574
106,1694549466.205638,109559,-101,109559,-101,64.71839435943855,Isaiah Wright,ISO Quad Extension R,single,right,1.390949010848999
107,1694549466.2187881,109477,-101,109477,-101,64.6591106541656,Isaiah Wright,ISO Quad Extension R,single,right,1.4040992259979248
108,1694549466.23214,109300,-101,109300,-101,64.5311446074179,Isaiah Wright,ISO Quad Extension R,single,right,1.4174511432647705
109,1694549466.245375,109195,-101,109195,-101,64.45523254578791,Isaiah Wright,ISO Quad Extension R,single,right,1.4306859970092773
110,1694549466.2585092,109168,-101,109168,-101,64.43571230136877,Isaiah Wright,ISO Quad Extension R,single,right,1.4438202381134033
111,1694549466.271602,109070,-101,109070,-101,64.36486104384745,Isaiah Wright,ISO Quad Extension R,single,right,1.4569129943847656
112,1694549466.284794,108746,-101,108746,-101,64.13061811081776,Isaiah Wright,ISO Quad Extension R,single,right,1.4701051712036133
113,1694549466.297499,108828,-101,108828,-101,64.18990181609071,Isaiah Wright,ISO Quad Extension R,single,right,1.4828100204467773
114,1694549466.310699,108947,-101,108947,-101,64.27593548593804,Isaiah Wright,ISO Quad Extension R,single,right,1.4960100650787354
115,1694549466.323775,109294,-101,109294,-101,64.52680677532476,Isaiah Wright,ISO Quad Extension R,single,right,1.5090861320495605
116,1694549466.3355641,-101,-101,109294,-101,64.52680677532476,Isaiah Wright,ISO Quad Extension R,single,right,1.5208752155303955
117,1694549466.349025,109166,-101,109166,-101,64.43426635733773,Isaiah Wright,ISO Quad Extension R,single,right,1.5343360900878906
118,1694549466.36223,108578,-101,108578,-101,64.00915881220979,Isaiah Wright,ISO Quad Extension R,single,right,1.5475411415100098
119,1694549466.375328,108274,-101,108274,-101,63.789375319490574,Isaiah Wright,ISO Quad Extension R,single,right,1.5606391429901123
120,1694549466.388683,108201,-101,108201,-101,63.73659836235735,Isaiah Wright,ISO Quad Extension R,single,right,1.5739941596984863
121,1694549466.401802,108702,-101,108702,-101,64.09880734213473,Isaiah Wright,ISO Quad Extension R,single,right,1.5871131420135498
122,1694549466.415127,109164,-101,109164,-101,64.43282041330667,Isaiah Wright,ISO Quad Extension R,single,right,1.600438117980957
123,1694549466.428886,108992,-101,108992,-101,64.3084692266366,Isaiah Wright,ISO Quad Extension R,single,right,1.614197015762329
124,1694549466.4414961,108823,-101,108823,-101,64.18628695601309,Isaiah Wright,ISO Quad Extension R,single,right,1.6268072128295898
125,1694549466.4546402,108326,-101,108326,-101,63.82696986429781,Isaiah Wright,ISO Quad Extension R,single,right,1.639951229095459
126,1694549466.467857,107809,-101,107809,-101,63.45319333227205,Isaiah Wright,ISO Quad Extension R,single,right,1.653167963027954
127,1694549466.4809659,107868,-101,107868,-101,63.495848681187944,Isaiah Wright,ISO Quad Extension R,single,right,1.6662769317626953
128,1694549466.4943051,108588,-101,108588,-101,64.01638853236501,Isaiah Wright,ISO Quad Extension R,single,right,1.6796162128448486
129,1694549466.5075,108332,-101,108332,-101,63.83130769639095,Isaiah Wright,ISO Quad Extension R,single,right,1.6928110122680664
