,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1698177992.703865,349978,-101,349978,-101,239.87520005088157,Isaiah Wright,ISO Quad Extension L,single,left,0.0
1,1698177992.717202,351623,-101,351623,-101,241.07365153142243,Isaiah Wright,ISO Quad Extension L,single,left,0.013336896896362305
2,1698177992.7301838,353792,-101,353792,-101,242.65385898509604,Isaiah Wright,ISO Quad Extension L,single,left,0.026318788528442383
3,1698177992.7433338,357004,-101,357004,-101,244.9939356753679,Isaiah Wright,ISO Quad Extension L,single,left,0.03946876525878906
4,1698177992.756514,360147,-101,360147,-101,247.28374297223104,Isaiah Wright,ISO Quad Extension L,single,left,0.05264902114868164
5,1698177992.7697191,363167,-101,363167,-101,249.48393961127869,Isaiah Wright,ISO Quad Extension L,single,left,0.06585407257080078
6,1698177992.78305,364060,-101,364060,-101,250.13452755785798,Isaiah Wright,ISO Quad Extension L,single,left,0.07918500900268555
7,1698177992.796129,364447,-101,364447,-101,250.41647328610682,Isaiah Wright,ISO Quad Extension L,single,left,0.09226393699645996
8,1698177992.809456,364675,-101,364675,-101,250.58258084693557,Isaiah Wright,ISO Quad Extension L,single,left,0.1055910587310791
9,1698177992.8225439,364883,-101,364883,-101,250.73411756909516,Isaiah Wright,ISO Quad Extension L,single,left,0.11867880821228027
10,1698177992.835687,365049,-101,365049,-101,250.8550555300494,Isaiah Wright,ISO Quad Extension L,single,left,0.131821870803833
11,1698177992.848841,364400,-101,364400,-101,250.3822318152342,Isaiah Wright,ISO Quad Extension L,single,left,0.14497590065002441
12,1698177992.861962,363414,-101,363414,-101,249.6638894688432,Isaiah Wright,ISO Quad Extension L,single,left,0.1580970287322998
13,1698177992.875071,363051,-101,363051,-101,249.3994287469974,Isaiah Wright,ISO Quad Extension L,single,left,0.17120599746704102
14,1698177992.888028,363108,-101,363108,-101,249.44095563720458,Isaiah Wright,ISO Quad Extension L,single,left,0.18416285514831543
15,1698177992.9043992,363190,-101,363190,-101,249.50069607574824,Isaiah Wright,ISO Quad Extension L,single,left,0.20053410530090332
16,1698177992.914154,361983,-101,361983,-101,248.62134596206266,Isaiah Wright,ISO Quad Extension L,single,left,0.21028900146484375
17,1698177992.9274461,361530,-101,361530,-101,248.29131646620553,Isaiah Wright,ISO Quad Extension L,single,left,0.22358107566833496
18,1698177992.940829,361102,-101,361102,-101,247.97950051868483,Isaiah Wright,ISO Quad Extension L,single,left,0.23696398735046387
19,1698177992.9538481,360658,-101,360658,-101,247.65602790022885,Isaiah Wright,ISO Quad Extension L,single,left,0.2499830722808838
20,1698177992.967167,360107,-101,360107,-101,247.25460129489267,Isaiah Wright,ISO Quad Extension L,single,left,0.2633018493652344
21,1698177992.980235,358387,-101,358387,-101,246.00150916934234,Isaiah Wright,ISO Quad Extension L,single,left,0.2763700485229492
22,1698177992.9933188,357634,-101,357634,-101,245.45291709344735,Isaiah Wright,ISO Quad Extension L,single,left,0.28945374488830566
23,1698177993.006508,356720,-101,356720,-101,244.7870297662654,Isaiah Wright,ISO Quad Extension L,single,left,0.3026430606842041
24,1698177993.0201302,355303,-101,355303,-101,243.75468584655331,Isaiah Wright,ISO Quad Extension L,single,left,0.3162651062011719
25,1698177993.033008,354573,-101,354573,-101,243.22285023512788,Isaiah Wright,ISO Quad Extension L,single,left,0.32914304733276367
26,1698177993.045921,354840,-101,354840,-101,243.41737093136157,Isaiah Wright,ISO Quad Extension L,single,left,0.3420560359954834
27,1698177993.059257,354144,-101,354144,-101,242.91030574567378,Isaiah Wright,ISO Quad Extension L,single,left,0.3553919792175293
28,1698177993.0724962,352272,-101,352272,-101,241.54647524623763,Isaiah Wright,ISO Quad Extension L,single,left,0.36863112449645996
29,1698177993.085481,350950,-101,350950,-101,240.5833428102042,Isaiah Wright,ISO Quad Extension L,single,left,0.38161587715148926
30,1698177993.098819,351004,-101,351004,-101,240.62268407461102,Isaiah Wright,ISO Quad Extension L,single,left,0.39495396614074707
31,1698177993.1118999,351239,-101,351239,-101,240.79389142897398,Isaiah Wright,ISO Quad Extension L,single,left,0.4080348014831543
32,1698177993.125039,349987,-101,349987,-101,239.88175692828273,Isaiah Wright,ISO Quad Extension L,single,left,0.4211740493774414
33,1698177993.138408,349046,-101,349046,-101,239.1961989688973,Isaiah Wright,ISO Quad Extension L,single,left,0.4345428943634033
34,1698177993.1514392,347666,-101,347666,-101,238.19081110072324,Isaiah Wright,ISO Quad Extension L,single,left,0.4475741386413574
35,1698177993.164563,346244,-101,346244,-101,237.1548244713439,Isaiah Wright,ISO Quad Extension L,single,left,0.46069788932800293
