Unnamed: 0,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1693338481.755637,159317,-101,159317,-101,101.701759143395,zMax,ISO Quad Extension L,single,left,0.0
1,1693338481.7687008,159395,-101,159395,-101,101.75846102061728,zMax,ISO Quad Extension L,single,left,0.013063907623291
2,1693338481.78162,159885,-101,159885,-101,102.11466512111626,zMax,ISO Quad Extension L,single,left,0.0259830951690673
3,1693338481.7950451,159823,-101,159823,-101,102.069594398196,zMax,ISO Quad Extension L,single,left,0.0394082069396972
4,1693338481.808183,159898,-101,159898,-101,102.12411543398666,zMax,ISO Quad Extension L,single,left,0.0525460243225097
5,1693338481.821293,160407,-101,160407,-101,102.49413153021926,zMax,ISO Quad Extension L,single,left,0.0656561851501464
6,1693338481.834508,161008,-101,161008,-101,102.93102676368842,zMax,ISO Quad Extension L,single,left,0.0788710117340087
7,1693338481.847855,161472,-101,161472,-101,103.26833023844664,zMax,ISO Quad Extension L,single,left,0.0922181606292724
8,1693338481.8611,161658,-101,161658,-101,103.40354240720748,zMax,ISO Quad Extension L,single,left,0.1054630279541015
9,1693338481.874304,161277,-101,161277,-101,103.12657554539092,zMax,ISO Quad Extension L,single,left,0.1186671257019043
10,1693338481.88741,160860,-101,160860,-101,102.82343858639484,zMax,ISO Quad Extension L,single,left,0.1317729949951172
11,1693338481.9003232,160476,-101,160476,-101,102.54429088314669,zMax,ISO Quad Extension L,single,left,0.144686222076416
12,1693338481.913728,160261,-101,160261,-101,102.38799724721343,zMax,ISO Quad Extension L,single,left,0.1580910682678222
13,1693338481.92685,160232,-101,160232,-101,102.36691578004108,zMax,ISO Quad Extension L,single,left,0.171213150024414
14,1693338481.940001,160276,-101,160276,-101,102.39890145437155,zMax,ISO Quad Extension L,single,left,0.1843640804290771
15,1693338481.953103,160632,-101,160632,-101,102.65769463759123,zMax,ISO Quad Extension L,single,left,0.1974661350250244
16,1693338481.966113,160594,-101,160594,-101,102.63007064612398,zMax,ISO Quad Extension L,single,left,0.2104761600494384
17,1693338481.979512,160149,-101,160149,-101,102.3065791670994,zMax,ISO Quad Extension L,single,left,0.2238750457763672
18,1693338481.992702,159614,-101,159614,-101,101.91766244512604,zMax,ISO Quad Extension L,single,left,0.2370650768280029
19,1693338482.005872,159305,-101,159305,-101,101.6930357776685,zMax,ISO Quad Extension L,single,left,0.2502350807189941
20,1693338482.01906,159199,-101,159199,-101,101.6159793804177,zMax,ISO Quad Extension L,single,left,0.2634229660034179
21,1693338482.032165,159172,-101,159172,-101,101.59635180753308,zMax,ISO Quad Extension L,single,left,0.2765281200408935
22,1693338482.0453918,159537,-101,159537,-101,101.8616875150476,zMax,ISO Quad Extension L,single,left,0.2897548675537109
23,1693338482.058372,159811,-101,159811,-101,102.06087103246948,zMax,ISO Quad Extension L,single,left,0.3027350902557373
24,1693338482.0716329,159613,-101,159613,-101,101.91693549798217,zMax,ISO Quad Extension L,single,left,0.3159959316253662
25,1693338482.084805,159121,-101,159121,-101,101.55927750319542,zMax,ISO Quad Extension L,single,left,0.3291680812835693
