,Timestamp,s1,s2,s1_clean,s2_clean,force_N,athletes_name,protocol_name,protocol_type,leg,elapsed_time_sec
0,1698178369.083649,307057,-101,307057,-101,208.60545172486715,Isaiah Wright,ISO Quad Extension R,single,right,0.0
1,1698178369.0968719,306580,-101,306580,-101,208.25793722260696,Isaiah Wright,ISO Quad Extension R,single,right,0.013222932815551758
2,1698178369.1100202,305566,-101,305566,-101,207.5191957020791,Isaiah Wright,ISO Quad Extension R,single,right,0.026371240615844727
3,1698178369.123227,304493,-101,304493,-101,206.73747020747703,Isaiah Wright,ISO Quad Extension R,single,right,0.03957796096801758
4,1698178369.136509,303346,-101,303346,-101,205.901832609799,Isaiah Wright,ISO Quad Extension R,single,right,0.05286002159118652
5,1698178369.1482801,-101,-101,303346,-101,205.901832609799,Isaiah Wright,ISO Quad Extension R,single,right,0.06463122367858887
6,1698178369.1616719,303406,-101,303406,-101,205.94554512580658,Isaiah Wright,ISO Quad Extension R,single,right,0.07802295684814453
7,1698178369.174755,304134,-101,304134,-101,206.47592365336507,Isaiah Wright,ISO Quad Extension R,single,right,0.09110617637634277
8,1698178369.1878452,304336,-101,304336,-101,206.6230891239239,Isaiah Wright,ISO Quad Extension R,single,right,0.10419631004333496
9,1698178369.201252,303779,-101,303779,-101,206.21729126698696,Isaiah Wright,ISO Quad Extension R,single,right,0.11760306358337402
10,1698178369.214201,302800,-101,302800,-101,205.50404871413014,Isaiah Wright,ISO Quad Extension R,single,right,0.13055205345153809
11,1698178369.2274969,302168,-101,302168,-101,205.04361021218375,Isaiah Wright,ISO Quad Extension R,single,right,0.14384794235229492
12,1698178369.24068,301067,-101,301067,-101,204.24148554344484,Isaiah Wright,ISO Quad Extension R,single,right,0.15703105926513672
13,1698178369.2537532,301043,-101,301043,-101,204.22400053704183,Isaiah Wright,ISO Quad Extension R,single,right,0.1701042652130127
14,1698178369.2667992,302064,-101,302064,-101,204.96784185110394,Isaiah Wright,ISO Quad Extension R,single,right,0.1831502914428711
